Id,Weekly_Sales
1_3_2012-11-02,19528.441775400956
1_3_2012-11-09,19528.441775400956
1_3_2012-11-16,19528.441775400956
1_3_2012-11-23,19528.441775400956
1_3_2012-11-30,19528.441775400956
1_3_2012-12-07,19528.441775400956
1_3_2012-12-14,19528.441775400956
1_3_2012-12-21,19528.441775400956
1_3_2012-12-28,19528.441775400956
1_3_2013-01-04,19528.441775400956
1_3_2013-01-11,19528.441775400956
1_3_2013-01-18,19528.441775400956
1_3_2013-01-25,19528.441775400956
1_3_2013-02-01,19528.441775400956
1_3_2013-02-08,19528.441775400956
1_3_2013-02-15,19528.441775400956
1_3_2013-02-22,19528.441775400956
1_3_2013-03-01,19528.441775400956
1_3_2013-03-08,19528.441775400956
1_3_2013-03-15,19528.441775400956
1_3_2013-03-22,19528.441775400956
1_3_2013-03-29,19528.441775400956
1_3_2013-04-05,19528.441775400956
1_3_2013-04-12,19528.441775400956
1_3_2013-04-19,19528.441775400956
1_3_2013-04-26,19528.441775400956
1_3_2013-05-03,19528.441775400956
1_3_2013-05-10,19528.441775400956
1_3_2013-05-17,19528.441775400956
1_3_2013-05-24,19528.441775400956
1_3_2013-05-31,19528.441775400956
1_3_2013-06-07,19528.441775400956
1_3_2013-06-14,19528.441775400956
1_3_2013-06-21,19528.441775400956
1_3_2013-06-28,19528.441775400956
1_3_2013-07-05,19528.441775400956
1_3_2013-07-12,19528.441775400956
1_3_2013-07-19,19528.441775400956
1_3_2013-07-26,19528.441775400956
1_4_2012-11-02,19528.441775400956
1_4_2012-11-09,19528.441775400956
1_4_2012-11-16,19528.441775400956
1_4_2012-11-23,19528.441775400956
1_4_2012-11-30,19528.441775400956
1_4_2012-12-07,19528.441775400956
1_4_2012-12-14,19528.441775400956
1_4_2012-12-21,19528.441775400956
1_4_2012-12-28,19528.441775400956
1_4_2013-01-04,19528.441775400956
1_4_2013-01-11,19528.441775400956
1_4_2013-01-18,19528.441775400956
1_4_2013-01-25,19528.441775400956
1_4_2013-02-01,19528.441775400956
1_4_2013-02-08,19528.441775400956
1_4_2013-02-15,19528.441775400956
1_4_2013-02-22,19528.441775400956
1_4_2013-03-01,19528.441775400956
1_4_2013-03-08,19528.441775400956
1_4_2013-03-15,19528.441775400956
1_4_2013-03-22,19528.441775400956
1_4_2013-03-29,19528.441775400956
1_4_2013-04-05,19528.441775400956
1_4_2013-04-12,19528.441775400956
1_4_2013-04-19,19528.441775400956
1_4_2013-04-26,19511.563891811467
1_4_2013-05-03,19511.563891811467
1_4_2013-05-10,19511.563891811467
1_4_2013-05-17,19511.563891811467
1_4_2013-05-24,19511.563891811467
1_4_2013-05-31,19511.563891811467
1_4_2013-06-07,19511.563891811467
1_4_2013-06-14,19511.563891811467
1_4_2013-06-21,19511.563891811467
1_4_2013-06-28,19511.563891811467
1_4_2013-07-05,19511.563891811467
1_4_2013-07-12,19511.563891811467
1_4_2013-07-19,19511.563891811467
1_4_2013-07-26,19511.563891811467
1_5_2012-11-02,19511.563891811467
1_5_2012-11-09,19511.563891811467
1_5_2012-11-16,19511.563891811467
1_5_2012-11-23,19511.563891811467
1_5_2012-11-30,19511.563891811467
1_5_2012-12-07,19511.563891811467
1_5_2012-12-14,19511.563891811467
1_5_2012-12-21,19511.563891811467
1_5_2012-12-28,19511.563891811467
1_5_2013-01-04,19511.563891811467
1_5_2013-01-11,19511.563891811467
1_5_2013-01-18,19511.563891811467
1_5_2013-01-25,19511.563891811467
1_5_2013-02-01,19511.563891811467
1_5_2013-02-08,19511.563891811467
1_5_2013-02-15,19511.563891811467
1_5_2013-02-22,19511.563891811467
1_5_2013-03-01,19511.563891811467
1_5_2013-03-08,19511.563891811467
1_5_2013-03-15,19511.563891811467
1_5_2013-03-22,19511.563891811467
1_5_2013-03-29,19511.563891811467
1_5_2013-04-05,19511.563891811467
1_5_2013-04-12,19511.563891811467
1_5_2013-04-19,19511.563891811467
1_5_2013-04-26,19511.563891811467
1_5_2013-05-03,19511.563891811467
1_5_2013-05-10,19511.563891811467
1_5_2013-05-17,19511.563891811467
1_5_2013-05-24,19511.563891811467
1_5_2013-05-31,19511.563891811467
1_5_2013-06-07,19511.563891811467
1_5_2013-06-14,19511.563891811467
1_5_2013-06-21,19511.563891811467
1_5_2013-06-28,19511.563891811467
1_5_2013-07-05,19511.563891811467
1_5_2013-07-12,19511.563891811467
1_5_2013-07-19,19511.563891811467
1_5_2013-07-26,19511.563891811467
1_6_2012-11-02,19511.563891811467
1_6_2012-11-09,19511.563891811467
1_6_2012-11-16,19511.563891811467
1_6_2012-11-23,19511.563891811467
1_6_2012-11-30,19511.563891811467
1_6_2012-12-07,19511.563891811467
1_6_2012-12-14,19511.563891811467
1_6_2012-12-21,19511.563891811467
1_6_2012-12-28,19511.563891811467
1_6_2013-01-04,19511.563891811467
1_6_2013-01-11,19511.563891811467
1_6_2013-01-18,19511.563891811467
1_6_2013-01-25,19511.563891811467
1_6_2013-02-01,19511.563891811467
1_6_2013-02-08,19511.563891811467
1_6_2013-02-15,19511.563891811467
1_6_2013-02-22,19511.563891811467
1_6_2013-03-01,19511.563891811467
1_6_2013-03-08,20657.031663833382
1_6_2013-03-15,20657.031663833382
1_6_2013-03-22,20657.031663833382
1_6_2013-03-29,20657.031663833382
1_6_2013-04-05,20657.031663833382
1_6_2013-04-12,20657.031663833382
1_6_2013-04-19,20657.031663833382
1_6_2013-04-26,20657.031663833382
1_6_2013-05-03,20657.031663833382
1_6_2013-05-10,20657.031663833382
1_6_2013-05-17,20657.031663833382
1_6_2013-05-24,20657.031663833382
1_6_2013-05-31,20657.031663833382
1_6_2013-06-07,20657.031663833382
1_6_2013-06-14,20657.031663833382
1_6_2013-06-21,20657.031663833382
1_6_2013-06-28,20657.031663833382
1_6_2013-07-05,20657.031663833382
1_6_2013-07-12,20657.031663833382
1_6_2013-07-19,20657.031663833382
1_6_2013-07-26,20657.031663833382
1_7_2012-11-02,20657.031663833382
1_7_2012-11-09,20657.031663833382
1_7_2012-11-16,20657.031663833382
1_7_2012-11-23,20657.031663833382
1_7_2012-11-30,20657.031663833382
1_7_2012-12-07,20657.031663833382
1_7_2012-12-14,20657.031663833382
1_7_2012-12-21,20657.031663833382
1_7_2012-12-28,20657.031663833382
1_7_2013-01-04,20657.031663833382
1_7_2013-01-11,20657.031663833382
1_7_2013-01-18,20657.031663833382
1_7_2013-01-25,20657.031663833382
1_7_2013-02-01,20657.031663833382
1_7_2013-02-08,20657.031663833382
1_7_2013-02-15,20657.031663833382
1_7_2013-02-22,20657.031663833382
1_7_2013-03-01,20657.031663833382
1_7_2013-03-08,20657.031663833382
1_7_2013-03-15,20657.031663833382
1_7_2013-03-22,20657.031663833382
1_7_2013-03-29,20657.031663833382
1_7_2013-04-05,20657.031663833382
1_7_2013-04-12,20657.031663833382
1_7_2013-04-19,20657.031663833382
1_7_2013-04-26,20657.031663833382
1_7_2013-05-03,20657.031663833382
1_7_2013-05-10,20657.031663833382
1_7_2013-05-17,20657.031663833382
1_7_2013-05-24,20657.031663833382
1_7_2013-05-31,20657.031663833382
1_7_2013-06-07,20657.031663833382
1_7_2013-06-14,20657.031663833382
1_7_2013-06-21,20657.031663833382
1_7_2013-06-28,20657.031663833382
1_7_2013-07-05,20657.031663833382
1_7_2013-07-12,20657.031663833382
1_7_2013-07-19,20657.031663833382
1_7_2013-07-26,20657.031663833382
1_8_2012-11-02,20657.031663833382
1_8_2012-11-09,20657.031663833382
1_8_2012-11-16,20657.031663833382
1_8_2012-11-23,20657.031663833382
1_8_2012-11-30,20657.031663833382
1_8_2012-12-07,20657.031663833382
1_8_2012-12-14,20657.031663833382
1_8_2012-12-21,20657.031663833382
1_8_2012-12-28,20657.031663833382
1_8_2013-01-04,20657.031663833382
1_8_2013-01-11,20657.031663833382
1_8_2013-01-18,20657.031663833382
1_8_2013-01-25,19501.212496290824
1_8_2013-02-01,19501.212496290824
1_8_2013-02-08,19501.212496290824
1_8_2013-02-15,19501.212496290824
1_8_2013-02-22,19501.212496290824
1_8_2013-03-01,19501.212496290824
1_8_2013-03-08,19501.212496290824
1_8_2013-03-15,19501.212496290824
1_8_2013-03-22,19501.212496290824
1_8_2013-03-29,19501.212496290824
1_8_2013-04-05,19501.212496290824
1_8_2013-04-12,19501.212496290824
1_8_2013-04-19,19501.212496290824
1_8_2013-04-26,19501.212496290824
1_8_2013-05-03,19501.212496290824
1_8_2013-05-10,19501.212496290824
1_8_2013-05-17,19501.212496290824
1_8_2013-05-24,19501.212496290824
1_8_2013-05-31,19501.212496290824
1_8_2013-06-07,19501.212496290824
1_8_2013-06-14,19501.212496290824
1_8_2013-06-21,19501.212496290824
1_8_2013-06-28,19501.212496290824
1_8_2013-07-05,19501.212496290824
1_8_2013-07-12,19501.212496290824
1_8_2013-07-19,19501.212496290824
1_8_2013-07-26,19501.212496290824
1_9_2012-11-02,19501.212496290824
1_9_2012-11-09,19501.212496290824
1_9_2012-11-16,19501.212496290824
1_9_2012-11-23,19501.212496290824
1_9_2012-11-30,19501.212496290824
1_9_2012-12-07,19501.212496290824
1_9_2012-12-14,19501.212496290824
1_9_2012-12-21,19501.212496290824
1_9_2012-12-28,19501.212496290824
1_9_2013-01-04,19501.212496290824
1_9_2013-01-11,19501.212496290824
1_9_2013-01-18,19501.212496290824
1_9_2013-01-25,19501.212496290824
1_9_2013-02-01,19501.212496290824
1_9_2013-02-08,19501.212496290824
1_9_2013-02-15,19501.212496290824
1_9_2013-02-22,19501.212496290824
1_9_2013-03-01,19501.212496290824
1_9_2013-03-08,19501.212496290824
1_9_2013-03-15,19501.212496290824
1_9_2013-03-22,19501.212496290824
1_9_2013-03-29,19501.212496290824
1_9_2013-04-05,19501.212496290824
1_9_2013-04-12,19501.212496290824
1_9_2013-04-19,19501.212496290824
1_9_2013-04-26,19501.212496290824
1_9_2013-05-03,19501.212496290824
1_9_2013-05-10,19501.212496290824
1_9_2013-05-17,19501.212496290824
1_9_2013-05-24,19501.212496290824
1_9_2013-05-31,19501.212496290824
1_9_2013-06-07,19501.212496290824
1_9_2013-06-14,19501.212496290824
1_9_2013-06-21,19501.212496290824
1_9_2013-06-28,19501.212496290824
1_9_2013-07-05,19501.212496290824
1_9_2013-07-12,19501.212496290824
1_9_2013-07-19,19501.212496290824
1_9_2013-07-26,19501.212496290824
1_10_2012-11-02,19501.212496290824
1_10_2012-11-09,19501.212496290824
1_10_2012-11-16,19501.212496290824
1_10_2012-11-23,19501.212496290824
1_10_2012-11-30,19501.212496290824
1_10_2012-12-07,19501.212496290824
1_10_2012-12-14,19501.212496290824
1_10_2012-12-21,19503.27995555712
1_10_2012-12-28,19503.27995555712
1_10_2013-01-04,19503.27995555712
1_10_2013-01-11,19503.27995555712
1_10_2013-01-18,19503.27995555712
1_10_2013-01-25,19503.27995555712
1_10_2013-02-01,19503.27995555712
1_10_2013-02-08,19503.27995555712
1_10_2013-02-15,19503.27995555712
1_10_2013-02-22,19503.27995555712
1_10_2013-03-01,19503.27995555712
1_10_2013-03-08,19503.27995555712
1_10_2013-03-15,19503.27995555712
1_10_2013-03-22,19503.27995555712
1_10_2013-03-29,19503.27995555712
1_10_2013-04-05,19503.27995555712
1_10_2013-04-12,19503.27995555712
1_10_2013-04-19,19503.27995555712
1_10_2013-04-26,19503.27995555712
1_10_2013-05-03,19503.27995555712
1_10_2013-05-10,19503.27995555712
1_10_2013-05-17,19503.27995555712
1_10_2013-05-24,19503.27995555712
1_10_2013-05-31,19503.27995555712
1_10_2013-06-07,19503.27995555712
1_10_2013-06-14,19503.27995555712
1_10_2013-06-21,19503.27995555712
1_10_2013-06-28,19503.27995555712
1_10_2013-07-05,19503.27995555712
1_10_2013-07-12,19503.27995555712
1_10_2013-07-19,19503.27995555712
1_10_2013-07-26,19503.27995555712
1_11_2012-11-02,19503.27995555712
1_11_2012-11-09,19503.27995555712
1_11_2012-11-16,19503.27995555712
1_11_2012-11-23,19503.27995555712
1_11_2012-11-30,19503.27995555712
1_11_2012-12-07,19503.27995555712
1_11_2012-12-14,19503.27995555712
1_11_2012-12-21,19503.27995555712
1_11_2012-12-28,19503.27995555712
1_11_2013-01-04,19503.27995555712
1_11_2013-01-11,19503.27995555712
1_11_2013-01-18,19503.27995555712
1_11_2013-01-25,19503.27995555712
1_11_2013-02-01,19503.27995555712
1_11_2013-02-08,19503.27995555712
1_11_2013-02-15,19503.27995555712
1_11_2013-02-22,19503.27995555712
1_11_2013-03-01,19503.27995555712
1_11_2013-03-08,19503.27995555712
1_11_2013-03-15,19503.27995555712
1_11_2013-03-22,19503.27995555712
1_11_2013-03-29,19503.27995555712
1_11_2013-04-05,19503.27995555712
1_11_2013-04-12,19503.27995555712
1_11_2013-04-19,19503.27995555712
1_11_2013-04-26,19503.27995555712
1_11_2013-05-03,19503.27995555712
1_11_2013-05-10,19503.27995555712
1_11_2013-05-17,19503.27995555712
1_11_2013-05-24,19503.27995555712
1_11_2013-05-31,19503.27995555712
1_11_2013-06-07,19503.27995555712
1_11_2013-06-14,19503.27995555712
1_11_2013-06-21,19503.27995555712
1_11_2013-06-28,19503.27995555712
1_11_2013-07-05,19503.27995555712
1_11_2013-07-12,19503.27995555712
1_11_2013-07-19,19503.27995555712
1_11_2013-07-26,19503.27995555712
1_12_2012-11-02,19503.27995555712
1_12_2012-11-09,19503.27995555712
1_12_2012-11-16,19491.216127607615
1_12_2012-11-23,19491.216127607615
1_12_2012-11-30,19491.216127607615
1_12_2012-12-07,19491.216127607615
1_12_2012-12-14,19491.216127607615
1_12_2012-12-21,19491.216127607615
1_12_2012-12-28,19491.216127607615
1_12_2013-01-04,19491.216127607615
1_12_2013-01-11,19491.216127607615
1_12_2013-01-18,19491.216127607615
1_12_2013-01-25,19491.216127607615
1_12_2013-02-01,19491.216127607615
1_12_2013-02-08,19491.216127607615
1_12_2013-02-15,19491.216127607615
1_12_2013-02-22,19491.216127607615
1_12_2013-03-01,19491.216127607615
1_12_2013-03-08,19491.216127607615
1_12_2013-03-15,19491.216127607615
1_12_2013-03-22,19491.216127607615
1_12_2013-03-29,19491.216127607615
1_12_2013-04-05,19491.216127607615
1_12_2013-04-12,19491.216127607615
1_12_2013-04-19,19491.216127607615
1_12_2013-04-26,19491.216127607615
1_12_2013-05-03,19491.216127607615
1_12_2013-05-10,19491.216127607615
1_12_2013-05-17,19491.216127607615
1_12_2013-05-24,19491.216127607615
1_12_2013-05-31,19491.216127607615
1_12_2013-06-07,19491.216127607615
1_12_2013-06-14,19491.216127607615
1_12_2013-06-21,19491.216127607615
1_12_2013-06-28,19491.216127607615
1_12_2013-07-05,19491.216127607615
1_12_2013-07-12,19491.216127607615
1_12_2013-07-19,19491.216127607615
1_12_2013-07-26,19491.216127607615
1_13_2012-11-02,19491.216127607615
1_13_2012-11-09,19491.216127607615
1_13_2012-11-16,19491.216127607615
1_13_2012-11-23,19491.216127607615
1_13_2012-11-30,19491.216127607615
1_13_2012-12-07,19491.216127607615
1_13_2012-12-14,19491.216127607615
1_13_2012-12-21,19491.216127607615
1_13_2012-12-28,19491.216127607615
1_13_2013-01-04,19491.216127607615
1_13_2013-01-11,19491.216127607615
1_13_2013-01-18,19491.216127607615
1_13_2013-01-25,19491.216127607615
1_13_2013-02-01,19491.216127607615
1_13_2013-02-08,19491.216127607615
1_13_2013-02-15,19491.216127607615
1_13_2013-02-22,19491.216127607615
1_13_2013-03-01,19491.216127607615
1_13_2013-03-08,19491.216127607615
1_13_2013-03-15,19491.216127607615
1_13_2013-03-22,19491.216127607615
1_13_2013-03-29,19491.216127607615
1_13_2013-04-05,19491.216127607615
1_13_2013-04-12,19491.216127607615
1_13_2013-04-19,19491.216127607615
1_13_2013-04-26,19491.216127607615
1_13_2013-05-03,19491.216127607615
1_13_2013-05-10,19491.216127607615
1_13_2013-05-17,19491.216127607615
1_13_2013-05-24,19491.216127607615
1_13_2013-05-31,19491.216127607615
1_13_2013-06-07,19491.216127607615
1_13_2013-06-14,19491.216127607615
1_13_2013-06-21,19491.216127607615
1_13_2013-06-28,19491.216127607615
1_13_2013-07-05,19477.90777270968
1_13_2013-07-12,19477.90777270968
1_13_2013-07-19,19477.90777270968
1_13_2013-07-26,19477.90777270968
1_14_2012-11-02,19477.90777270968
1_14_2012-11-09,19477.90777270968
1_14_2012-11-16,19477.90777270968
1_14_2012-11-23,19477.90777270968
1_14_2012-11-30,19477.90777270968
1_14_2012-12-07,19477.90777270968
1_14_2012-12-14,19477.90777270968
1_14_2012-12-21,19477.90777270968
1_14_2012-12-28,19477.90777270968
1_14_2013-01-04,19477.90777270968
1_14_2013-01-11,19477.90777270968
1_14_2013-01-18,19477.90777270968
1_14_2013-01-25,19477.90777270968
1_14_2013-02-01,19477.90777270968
1_14_2013-02-08,19477.90777270968
1_14_2013-02-15,19477.90777270968
1_14_2013-02-22,19477.90777270968
1_14_2013-03-01,19477.90777270968
1_14_2013-03-08,19477.90777270968
1_14_2013-03-15,19477.90777270968
1_14_2013-03-22,19477.90777270968
1_14_2013-03-29,19477.90777270968
1_14_2013-04-05,19477.90777270968
1_14_2013-04-12,19477.90777270968
1_14_2013-04-19,19477.90777270968
1_14_2013-04-26,19477.90777270968
1_14_2013-05-03,19477.90777270968
1_14_2013-05-10,19477.90777270968
1_14_2013-05-17,19477.90777270968
1_14_2013-05-24,19477.90777270968
1_14_2013-05-31,19477.90777270968
1_14_2013-06-07,19477.90777270968
1_14_2013-06-14,19477.90777270968
1_14_2013-06-21,19477.90777270968
1_14_2013-06-28,19477.90777270968
1_14_2013-07-05,19477.90777270968
1_14_2013-07-12,19477.90777270968
1_14_2013-07-19,19477.90777270968
1_14_2013-07-26,19477.90777270968
1_16_2012-11-02,19477.90777270968
1_16_2012-11-09,19477.90777270968
1_16_2012-11-16,19477.90777270968
1_16_2012-11-23,19477.90777270968
1_16_2012-11-30,19477.90777270968
1_16_2012-12-07,19477.90777270968
1_16_2012-12-14,19477.90777270968
1_16_2012-12-21,19477.90777270968
1_16_2012-12-28,19477.90777270968
1_16_2013-01-04,19477.90777270968
1_16_2013-01-11,19477.90777270968
1_16_2013-01-18,19477.90777270968
1_16_2013-01-25,19477.90777270968
1_16_2013-02-01,19477.90777270968
1_16_2013-02-08,19477.90777270968
1_16_2013-02-15,19477.90777270968
1_16_2013-02-22,19477.90777270968
1_16_2013-03-01,19477.90777270968
1_16_2013-03-08,19477.90777270968
1_16_2013-03-15,19477.90777270968
1_16_2013-03-22,19477.90777270968
1_16_2013-03-29,19477.90777270968
1_16_2013-04-05,19477.90777270968
1_16_2013-04-12,19477.90777270968
1_16_2013-04-19,19477.90777270968
1_16_2013-04-26,19477.90777270968
1_16_2013-05-03,19477.90777270968
1_16_2013-05-10,19477.90777270968
1_16_2013-05-17,19477.90777270968
1_16_2013-05-24,19477.90777270968
1_16_2013-05-31,20629.821098307082
1_16_2013-06-07,20629.821098307082
1_16_2013-06-14,20629.821098307082
1_16_2013-06-21,20629.821098307082
1_16_2013-06-28,20629.821098307082
1_16_2013-07-05,20629.821098307082
1_16_2013-07-12,20629.821098307082
1_16_2013-07-19,20629.821098307082
1_16_2013-07-26,20629.821098307082
1_17_2012-11-02,20629.821098307082
1_17_2012-11-09,20629.821098307082
1_17_2012-11-16,20629.821098307082
1_17_2012-11-23,20629.821098307082
1_17_2012-11-30,20629.821098307082
1_17_2012-12-07,20629.821098307082
1_17_2012-12-14,20629.821098307082
1_17_2012-12-21,20629.821098307082
1_17_2012-12-28,20629.821098307082
1_17_2013-01-04,20629.821098307082
1_17_2013-01-11,20629.821098307082
1_17_2013-01-18,20629.821098307082
1_17_2013-01-25,20629.821098307082
1_17_2013-02-01,20629.821098307082
1_17_2013-02-08,20629.821098307082
1_17_2013-02-15,20629.821098307082
1_17_2013-02-22,20629.821098307082
1_17_2013-03-01,20629.821098307082
1_17_2013-03-08,20629.821098307082
1_17_2013-03-15,20629.821098307082
1_17_2013-03-22,20629.821098307082
1_17_2013-03-29,20629.821098307082
1_17_2013-04-05,20629.821098307082
1_17_2013-04-12,20629.821098307082
1_17_2013-04-19,20629.821098307082
1_17_2013-04-26,20629.821098307082
1_17_2013-05-03,20629.821098307082
1_17_2013-05-10,20629.821098307082
1_17_2013-05-17,20629.821098307082
1_17_2013-05-24,20629.821098307082
1_17_2013-05-31,20629.821098307082
1_17_2013-06-07,20629.821098307082
1_17_2013-06-14,20629.821098307082
1_17_2013-06-21,20629.821098307082
1_17_2013-06-28,20629.821098307082
1_17_2013-07-05,20629.821098307082
1_17_2013-07-12,20629.821098307082
1_17_2013-07-19,20629.821098307082
1_17_2013-07-26,20629.821098307082
1_18_2012-11-02,20629.821098307082
1_18_2012-11-09,20629.821098307082
1_18_2012-11-16,20629.821098307082
1_18_2012-11-23,20629.821098307082
1_18_2012-11-30,20629.821098307082
1_18_2012-12-07,20629.821098307082
1_18_2012-12-14,20629.821098307082
1_18_2012-12-21,20629.821098307082
1_18_2012-12-28,20629.821098307082
1_18_2013-01-04,20629.821098307082
1_18_2013-01-11,20629.821098307082
1_18_2013-01-18,20629.821098307082
1_18_2013-01-25,20629.821098307082
1_18_2013-02-01,20629.821098307082
1_18_2013-02-08,20629.821098307082
1_18_2013-02-15,20629.821098307082
1_18_2013-02-22,20629.821098307082
1_18_2013-03-01,20629.821098307082
1_18_2013-03-08,20629.821098307082
1_18_2013-03-15,20629.821098307082
1_18_2013-03-22,20629.821098307082
1_18_2013-03-29,20629.821098307082
1_18_2013-04-05,20629.821098307082
1_18_2013-04-12,20629.821098307082
1_18_2013-04-19,19487.146857838205
1_18_2013-04-26,19487.146857838205
1_18_2013-05-03,19487.146857838205
1_18_2013-05-10,19487.146857838205
1_18_2013-05-17,19487.146857838205
1_18_2013-05-24,19487.146857838205
1_18_2013-06-07,19487.146857838205
1_18_2013-07-05,19487.146857838205
1_19_2012-11-02,19487.146857838205
1_19_2012-11-09,19487.146857838205
1_19_2012-11-16,19487.146857838205
1_19_2012-11-23,19487.146857838205
1_19_2012-11-30,19487.146857838205
1_19_2012-12-07,19487.146857838205
1_19_2012-12-14,19487.146857838205
1_19_2012-12-21,19487.146857838205
1_19_2012-12-28,19487.146857838205
1_19_2013-01-04,19487.146857838205
1_19_2013-01-11,19487.146857838205
1_19_2013-01-18,19487.146857838205
1_19_2013-01-25,19487.146857838205
1_19_2013-02-01,19487.146857838205
1_19_2013-02-08,19487.146857838205
1_19_2013-02-15,19487.146857838205
1_19_2013-02-22,19487.146857838205
1_19_2013-03-01,19487.146857838205
1_19_2013-03-08,19487.146857838205
1_19_2013-03-15,19487.146857838205
1_19_2013-03-22,19487.146857838205
1_19_2013-03-29,19487.146857838205
1_19_2013-04-05,19487.146857838205
1_19_2013-04-12,19487.146857838205
1_19_2013-04-19,19487.146857838205
1_19_2013-04-26,19487.146857838205
1_19_2013-05-03,19487.146857838205
1_19_2013-05-10,19487.146857838205
1_19_2013-05-17,19487.146857838205
1_19_2013-05-24,19487.146857838205
1_19_2013-05-31,19487.146857838205
1_19_2013-06-07,19487.146857838205
1_19_2013-06-14,19487.146857838205
1_19_2013-06-21,19487.146857838205
1_19_2013-06-28,19487.146857838205
1_19_2013-07-05,19487.146857838205
1_19_2013-07-12,19487.146857838205
1_19_2013-07-19,19487.146857838205
1_19_2013-07-26,19487.146857838205
1_20_2012-11-02,19487.146857838205
1_20_2012-11-09,19487.146857838205
1_20_2012-11-16,19487.146857838205
1_20_2012-11-23,19487.146857838205
1_20_2012-11-30,19487.146857838205
1_20_2012-12-07,19487.146857838205
1_20_2012-12-14,19487.146857838205
1_20_2012-12-21,19487.146857838205
1_20_2012-12-28,19487.146857838205
1_20_2013-01-04,19487.146857838205
1_20_2013-01-11,19487.146857838205
1_20_2013-01-18,19487.146857838205
1_20_2013-01-25,19487.146857838205
1_20_2013-02-01,19487.146857838205
1_20_2013-02-08,19487.146857838205
1_20_2013-02-15,19487.146857838205
1_20_2013-02-22,19487.146857838205
1_20_2013-03-01,19487.146857838205
1_20_2013-03-08,19487.146857838205
1_20_2013-03-15,19487.146857838205
1_20_2013-03-22,19487.146857838205
1_20_2013-03-29,19487.146857838205
1_20_2013-04-05,19487.146857838205
1_20_2013-04-12,19487.146857838205
1_20_2013-04-19,19508.62961286604
1_20_2013-04-26,19508.62961286604
1_20_2013-05-03,19508.62961286604
1_20_2013-05-10,19508.62961286604
1_20_2013-05-17,19508.62961286604
1_20_2013-05-24,19508.62961286604
1_20_2013-05-31,19508.62961286604
1_20_2013-06-07,19508.62961286604
1_20_2013-06-14,19508.62961286604
1_20_2013-06-21,19508.62961286604
1_20_2013-06-28,19508.62961286604
1_20_2013-07-05,19508.62961286604
1_20_2013-07-12,19508.62961286604
1_20_2013-07-19,19508.62961286604
1_20_2013-07-26,19508.62961286604
1_21_2012-11-02,19508.62961286604
