Id,Weekly_Sales
1_2_2013-04-05,19431.930194735673
1_2_2013-04-12,19431.930194735673
1_2_2013-04-19,19431.930194735673
1_2_2013-04-26,19431.930194735673
1_2_2013-05-03,19431.930194735673
1_2_2013-05-10,19431.930194735673
1_2_2013-05-17,19431.930194735673
1_2_2013-05-24,19431.930194735673
1_2_2013-05-31,19431.930194735673
1_2_2013-06-07,19431.930194735673
1_2_2013-06-14,19426.771213986576
1_2_2013-06-21,19426.771213986576
1_2_2013-06-28,19426.771213986576
1_2_2013-07-05,19426.771213986576
1_2_2013-07-12,19426.771213986576
1_2_2013-07-19,19426.771213986576
1_2_2013-07-26,19426.771213986576
1_3_2012-11-02,19426.771213986576
1_3_2012-11-09,19426.771213986576
1_3_2012-11-16,19426.771213986576
1_3_2012-11-23,19426.771213986576
1_3_2012-11-30,19426.771213986576
1_3_2012-12-07,19426.771213986576
1_3_2012-12-14,19426.771213986576
1_3_2012-12-21,19426.771213986576
1_3_2012-12-28,19426.771213986576
1_3_2013-01-04,19426.771213986576
1_3_2013-01-11,19426.771213986576
1_3_2013-01-18,19426.771213986576
1_3_2013-01-25,19426.771213986576
1_3_2013-02-01,19426.771213986576
1_3_2013-02-08,19426.771213986576
1_3_2013-02-15,19426.771213986576
1_3_2013-02-22,19426.771213986576
1_3_2013-03-01,19426.771213986576
1_3_2013-03-08,19426.771213986576
1_3_2013-03-15,19426.771213986576
1_3_2013-03-22,19426.771213986576
1_3_2013-03-29,19426.771213986576
1_3_2013-04-05,19426.771213986576
1_3_2013-04-12,19426.771213986576
1_3_2013-04-19,19426.771213986576
1_3_2013-04-26,19426.771213986576
1_3_2013-05-03,19426.771213986576
1_3_2013-05-10,19426.771213986576
1_3_2013-05-17,19426.771213986576
1_3_2013-05-24,19426.771213986576
1_3_2013-05-31,19426.771213986576
1_3_2013-06-07,19426.771213986576
1_3_2013-06-14,19426.771213986576
1_3_2013-06-21,19426.771213986576
1_3_2013-06-28,19426.771213986576
1_3_2013-07-05,19426.771213986576
1_3_2013-07-12,19426.771213986576
1_3_2013-07-19,19426.771213986576
1_3_2013-07-26,19426.771213986576
1_4_2012-11-02,19426.771213986576
1_4_2012-11-09,19426.771213986576
1_4_2012-11-16,19426.771213986576
1_4_2012-11-23,19426.771213986576
1_4_2012-11-30,19426.771213986576
1_4_2012-12-07,19426.771213986576
1_4_2012-12-14,19426.771213986576
1_4_2012-12-21,19426.771213986576
1_4_2012-12-28,19426.771213986576
1_4_2013-01-04,19426.771213986576
1_4_2013-01-11,19426.771213986576
1_4_2013-01-18,19426.771213986576
1_4_2013-01-25,19426.771213986576
1_4_2013-02-01,19426.771213986576
1_4_2013-02-08,19426.771213986576
1_4_2013-02-15,19426.771213986576
1_4_2013-02-22,19426.771213986576
1_4_2013-03-01,19426.771213986576
1_4_2013-03-08,19426.771213986576
1_4_2013-03-15,19426.771213986576
1_4_2013-03-22,19426.771213986576
1_4_2013-03-29,19426.771213986576
1_4_2013-04-05,19426.771213986576
1_4_2013-04-12,19426.771213986576
1_4_2013-04-19,19426.771213986576
1_4_2013-04-26,19422.328758341522
1_4_2013-05-03,19422.328758341522
1_4_2013-05-10,19422.328758341522
1_4_2013-05-17,19422.328758341522
1_4_2013-05-24,19422.328758341522
1_4_2013-05-31,19422.328758341522
1_4_2013-06-07,19422.328758341522
1_4_2013-06-14,19422.328758341522
1_4_2013-06-21,19422.328758341522
1_4_2013-06-28,19422.328758341522
1_4_2013-07-05,19422.328758341522
1_4_2013-07-12,19422.328758341522
1_4_2013-07-19,19422.328758341522
1_4_2013-07-26,19422.328758341522
1_5_2012-11-02,19422.328758341522
1_5_2012-11-09,19422.328758341522
1_5_2012-11-16,19422.328758341522
1_5_2012-11-23,19422.328758341522
1_5_2012-11-30,19422.328758341522
1_5_2012-12-07,19422.328758341522
1_5_2012-12-14,19422.328758341522
1_5_2012-12-21,19422.328758341522
1_5_2012-12-28,19422.328758341522
1_5_2013-01-04,19422.328758341522
1_5_2013-01-11,19422.328758341522
1_5_2013-01-18,19422.328758341522
1_5_2013-01-25,19422.328758341522
1_5_2013-02-01,19422.328758341522
1_5_2013-02-08,19422.328758341522
1_5_2013-02-15,19422.328758341522
1_5_2013-02-22,19422.328758341522
1_5_2013-03-01,19422.328758341522
1_5_2013-03-08,19422.328758341522
1_5_2013-03-15,19422.328758341522
1_5_2013-03-22,19422.328758341522
1_5_2013-03-29,19422.328758341522
1_5_2013-04-05,19422.328758341522
1_5_2013-04-12,19422.328758341522
1_5_2013-04-19,19422.328758341522
1_5_2013-04-26,19422.328758341522
1_5_2013-05-03,19422.328758341522
1_5_2013-05-10,19422.328758341522
1_5_2013-05-17,19422.328758341522
1_5_2013-05-24,19422.328758341522
1_5_2013-05-31,19422.328758341522
1_5_2013-06-07,19422.328758341522
1_5_2013-06-14,19422.328758341522
1_5_2013-06-21,19422.328758341522
1_5_2013-06-28,19422.328758341522
1_5_2013-07-05,19422.328758341522
1_5_2013-07-12,19422.328758341522
1_5_2013-07-19,19422.328758341522
1_5_2013-07-26,19422.328758341522
1_6_2012-11-02,19422.328758341522
1_6_2012-11-09,19422.328758341522
1_6_2012-11-16,19422.328758341522
1_6_2012-11-23,19422.328758341522
1_6_2012-11-30,19422.328758341522
1_6_2012-12-07,19422.328758341522
1_6_2012-12-14,19422.328758341522
1_6_2012-12-21,19422.328758341522
1_6_2012-12-28,19422.328758341522
1_6_2013-01-04,19422.328758341522
1_6_2013-01-11,19422.328758341522
1_6_2013-01-18,19422.328758341522
1_6_2013-01-25,19422.328758341522
1_6_2013-02-01,19422.328758341522
1_6_2013-02-08,19422.328758341522
1_6_2013-02-15,19422.328758341522
1_6_2013-02-22,19422.328758341522
1_6_2013-03-01,19422.328758341522
1_6_2013-03-08,20311.84784485532
1_6_2013-03-15,20311.84784485532
1_6_2013-03-22,20311.84784485532
1_6_2013-03-29,20311.84784485532
1_6_2013-04-05,20311.84784485532
1_6_2013-04-12,20311.84784485532
1_6_2013-04-19,20311.84784485532
1_6_2013-04-26,20311.84784485532
1_6_2013-05-03,20311.84784485532
1_6_2013-05-10,20311.84784485532
1_6_2013-05-17,20311.84784485532
1_6_2013-05-24,20311.84784485532
1_6_2013-05-31,20311.84784485532
1_6_2013-06-07,20311.84784485532
1_6_2013-06-14,20311.84784485532
1_6_2013-06-21,20311.84784485532
1_6_2013-06-28,20311.84784485532
1_6_2013-07-05,20311.84784485532
1_6_2013-07-12,20311.84784485532
1_6_2013-07-19,20311.84784485532
1_6_2013-07-26,20311.84784485532
1_7_2012-11-02,20311.84784485532
1_7_2012-11-09,20311.84784485532
1_7_2012-11-16,20311.84784485532
1_7_2012-11-23,20311.84784485532
1_7_2012-11-30,20311.84784485532
1_7_2012-12-07,20311.84784485532
1_7_2012-12-14,20311.84784485532
1_7_2012-12-21,20311.84784485532
1_7_2012-12-28,20311.84784485532
1_7_2013-01-04,20311.84784485532
1_7_2013-01-11,20311.84784485532
1_7_2013-01-18,20311.84784485532
1_7_2013-01-25,20311.84784485532
1_7_2013-02-01,20311.84784485532
1_7_2013-02-08,20311.84784485532
1_7_2013-02-15,20311.84784485532
1_7_2013-02-22,20311.84784485532
1_7_2013-03-01,20311.84784485532
1_7_2013-03-08,20311.84784485532
1_7_2013-03-15,20311.84784485532
1_7_2013-03-22,20311.84784485532
1_7_2013-03-29,20311.84784485532
1_7_2013-04-05,20311.84784485532
1_7_2013-04-12,20311.84784485532
1_7_2013-04-19,20311.84784485532
1_7_2013-04-26,20311.84784485532
1_7_2013-05-03,20311.84784485532
1_7_2013-05-10,20311.84784485532
1_7_2013-05-17,20311.84784485532
1_7_2013-05-24,20311.84784485532
1_7_2013-05-31,20311.84784485532
1_7_2013-06-07,20311.84784485532
1_7_2013-06-14,20311.84784485532
1_7_2013-06-21,20311.84784485532
1_7_2013-06-28,20311.84784485532
1_7_2013-07-05,20311.84784485532
1_7_2013-07-12,20311.84784485532
1_7_2013-07-19,20311.84784485532
1_7_2013-07-26,20311.84784485532
1_8_2012-11-02,20311.84784485532
1_8_2012-11-09,20311.84784485532
1_8_2012-11-16,20311.84784485532
1_8_2012-11-23,20311.84784485532
1_8_2012-11-30,20311.84784485532
1_8_2012-12-07,20311.84784485532
1_8_2012-12-14,20311.84784485532
1_8_2012-12-21,20311.84784485532
1_8_2012-12-28,20311.84784485532
1_8_2013-01-04,20311.84784485532
1_8_2013-01-11,20311.84784485532
1_8_2013-01-18,20311.84784485532
1_8_2013-01-25,19419.10439537334
1_8_2013-02-01,19419.10439537334
1_8_2013-02-08,19419.10439537334
1_8_2013-02-15,19419.10439537334
1_8_2013-02-22,19419.10439537334
1_8_2013-03-01,19419.10439537334
1_8_2013-03-08,19419.10439537334
1_8_2013-03-15,19419.10439537334
1_8_2013-03-22,19419.10439537334
1_8_2013-03-29,19419.10439537334
1_8_2013-04-05,19419.10439537334
1_8_2013-04-12,19419.10439537334
1_8_2013-04-19,19419.10439537334
1_8_2013-04-26,19419.10439537334
1_8_2013-05-03,19419.10439537334
1_8_2013-05-10,19419.10439537334
1_8_2013-05-17,19419.10439537334
1_8_2013-05-24,19419.10439537334
1_8_2013-05-31,19419.10439537334
1_8_2013-06-07,19419.10439537334
1_8_2013-06-14,19419.10439537334
1_8_2013-06-21,19419.10439537334
1_8_2013-06-28,19419.10439537334
1_8_2013-07-05,19419.10439537334
1_8_2013-07-12,19419.10439537334
1_8_2013-07-19,19419.10439537334
1_8_2013-07-26,19419.10439537334
1_9_2012-11-02,19419.10439537334
1_9_2012-11-09,19419.10439537334
1_9_2012-11-16,19419.10439537334
1_9_2012-11-23,19419.10439537334
1_9_2012-11-30,19419.10439537334
1_9_2012-12-07,19419.10439537334
1_9_2012-12-14,19419.10439537334
1_9_2012-12-21,19419.10439537334
1_9_2012-12-28,19419.10439537334
1_9_2013-01-04,19419.10439537334
1_9_2013-01-11,19419.10439537334
1_9_2013-01-18,19419.10439537334
1_9_2013-01-25,19419.10439537334
1_9_2013-02-01,19419.10439537334
1_9_2013-02-08,19419.10439537334
1_9_2013-02-15,19419.10439537334
1_9_2013-02-22,19419.10439537334
1_9_2013-03-01,19419.10439537334
1_9_2013-03-08,19419.10439537334
1_9_2013-03-15,19419.10439537334
1_9_2013-03-22,19419.10439537334
1_9_2013-03-29,19419.10439537334
1_9_2013-04-05,19419.10439537334
1_9_2013-04-12,19419.10439537334
1_9_2013-04-19,19419.10439537334
1_9_2013-04-26,19419.10439537334
1_9_2013-05-03,19419.10439537334
1_9_2013-05-10,19419.10439537334
1_9_2013-05-17,19419.10439537334
1_9_2013-05-24,19419.10439537334
1_9_2013-05-31,19419.10439537334
1_9_2013-06-07,19419.10439537334
1_9_2013-06-14,19419.10439537334
1_9_2013-06-21,19419.10439537334
1_9_2013-06-28,19419.10439537334
1_9_2013-07-05,19419.10439537334
1_9_2013-07-12,19419.10439537334
1_9_2013-07-19,19419.10439537334
1_9_2013-07-26,19419.10439537334
1_10_2012-11-02,19419.10439537334
1_10_2012-11-09,19419.10439537334
1_10_2012-11-16,19419.10439537334
1_10_2012-11-23,19419.10439537334
1_10_2012-11-30,19419.10439537334
1_10_2012-12-07,19419.10439537334
1_10_2012-12-14,19419.10439537334
1_10_2012-12-21,19418.459522779704
1_10_2012-12-28,19418.459522779704
1_10_2013-01-04,19418.459522779704
1_10_2013-01-11,19418.459522779704
1_10_2013-01-18,19418.459522779704
1_10_2013-01-25,19418.459522779704
1_10_2013-02-01,19418.459522779704
1_10_2013-02-08,19418.459522779704
1_10_2013-02-15,19418.459522779704
1_10_2013-02-22,19418.459522779704
1_10_2013-03-01,19418.459522779704
1_10_2013-03-08,19418.459522779704
1_10_2013-03-15,19418.459522779704
1_10_2013-03-22,19418.459522779704
1_10_2013-03-29,19418.459522779704
1_10_2013-04-05,19418.459522779704
1_10_2013-04-12,19418.459522779704
1_10_2013-04-19,19418.459522779704
1_10_2013-04-26,19418.459522779704
1_10_2013-05-03,19418.459522779704
1_10_2013-05-10,19418.459522779704
1_10_2013-05-17,19418.459522779704
1_10_2013-05-24,19418.459522779704
1_10_2013-05-31,19418.459522779704
1_10_2013-06-07,19418.459522779704
1_10_2013-06-14,19418.459522779704
1_10_2013-06-21,19418.459522779704
1_10_2013-06-28,19418.459522779704
1_10_2013-07-05,19418.459522779704
1_10_2013-07-12,19418.459522779704
1_10_2013-07-19,19418.459522779704
1_10_2013-07-26,19418.459522779704
1_11_2012-11-02,19418.459522779704
1_11_2012-11-09,19418.459522779704
1_11_2012-11-16,19418.459522779704
1_11_2012-11-23,19418.459522779704
1_11_2012-11-30,19418.459522779704
1_11_2012-12-07,19418.459522779704
1_11_2012-12-14,19418.459522779704
1_11_2012-12-21,19418.459522779704
1_11_2012-12-28,19418.459522779704
1_11_2013-01-04,19418.459522779704
1_11_2013-01-11,19418.459522779704
1_11_2013-01-18,19418.459522779704
1_11_2013-01-25,19418.459522779704
1_11_2013-02-01,19418.459522779704
1_11_2013-02-08,19418.459522779704
1_11_2013-02-15,19418.459522779704
1_11_2013-02-22,19418.459522779704
1_11_2013-03-01,19418.459522779704
1_11_2013-03-08,19418.459522779704
1_11_2013-03-15,19418.459522779704
1_11_2013-03-22,19418.459522779704
1_11_2013-03-29,19418.459522779704
1_11_2013-04-05,19418.459522779704
1_11_2013-04-12,19418.459522779704
1_11_2013-04-19,19418.459522779704
1_11_2013-04-26,19418.459522779704
1_11_2013-05-03,19418.459522779704
1_11_2013-05-10,19418.459522779704
1_11_2013-05-17,19418.459522779704
1_11_2013-05-24,19418.459522779704
1_11_2013-05-31,19418.459522779704
1_11_2013-06-07,19418.459522779704
1_11_2013-06-14,19418.459522779704
1_11_2013-06-21,19418.459522779704
1_11_2013-06-28,19418.459522779704
1_11_2013-07-05,19418.459522779704
1_11_2013-07-12,19418.459522779704
1_11_2013-07-19,19418.459522779704
1_11_2013-07-26,19418.459522779704
1_12_2012-11-02,19418.459522779704
1_12_2012-11-09,19418.459522779704
1_12_2012-11-16,19416.30994746758
1_12_2012-11-23,19416.30994746758
1_12_2012-11-30,19416.30994746758
1_12_2012-12-07,19416.30994746758
1_12_2012-12-14,19416.30994746758
1_12_2012-12-21,19416.30994746758
1_12_2012-12-28,19416.30994746758
1_12_2013-01-04,19416.30994746758
1_12_2013-01-11,19416.30994746758
1_12_2013-01-18,19416.30994746758
1_12_2013-01-25,19416.30994746758
1_12_2013-02-01,19416.30994746758
1_12_2013-02-08,19416.30994746758
1_12_2013-02-15,19416.30994746758
1_12_2013-02-22,19416.30994746758
1_12_2013-03-01,19416.30994746758
1_12_2013-03-08,19416.30994746758
1_12_2013-03-15,19416.30994746758
1_12_2013-03-22,19416.30994746758
1_12_2013-03-29,19416.30994746758
1_12_2013-04-05,19416.30994746758
1_12_2013-04-12,19416.30994746758
1_12_2013-04-19,19416.30994746758
1_12_2013-04-26,19416.30994746758
1_12_2013-05-03,19416.30994746758
1_12_2013-05-10,19416.30994746758
1_12_2013-05-17,19416.30994746758
1_12_2013-05-24,19416.30994746758
1_12_2013-05-31,19416.30994746758
1_12_2013-06-07,19416.30994746758
1_12_2013-06-14,19416.30994746758
1_12_2013-06-21,19416.30994746758
1_12_2013-06-28,19416.30994746758
1_12_2013-07-05,19416.30994746758
1_12_2013-07-12,19416.30994746758
1_12_2013-07-19,19416.30994746758
1_12_2013-07-26,19416.30994746758
1_13_2012-11-02,19416.30994746758
1_13_2012-11-09,19416.30994746758
1_13_2012-11-16,19416.30994746758
1_13_2012-11-23,19416.30994746758
1_13_2012-11-30,19416.30994746758
1_13_2012-12-07,19416.30994746758
1_13_2012-12-14,19416.30994746758
1_13_2012-12-21,19416.30994746758
1_13_2012-12-28,19416.30994746758
1_13_2013-01-04,19416.30994746758
1_13_2013-01-11,19416.30994746758
1_13_2013-01-18,19416.30994746758
1_13_2013-01-25,19416.30994746758
1_13_2013-02-01,19416.30994746758
1_13_2013-02-08,19416.30994746758
1_13_2013-02-15,19416.30994746758
1_13_2013-02-22,19416.30994746758
1_13_2013-03-01,19416.30994746758
1_13_2013-03-08,19416.30994746758
1_13_2013-03-15,19416.30994746758
1_13_2013-03-22,19416.30994746758
1_13_2013-03-29,19416.30994746758
1_13_2013-04-05,19416.30994746758
1_13_2013-04-12,19416.30994746758
1_13_2013-04-19,19416.30994746758
1_13_2013-04-26,19416.30994746758
1_13_2013-05-03,19416.30994746758
1_13_2013-05-10,19416.30994746758
1_13_2013-05-17,19416.30994746758
1_13_2013-05-24,19416.30994746758
1_13_2013-05-31,19416.30994746758
1_13_2013-06-07,19416.30994746758
1_13_2013-06-14,19416.30994746758
1_13_2013-06-21,19416.30994746758
1_13_2013-06-28,19416.30994746758
1_13_2013-07-05,19411.294271739294
1_13_2013-07-12,19411.294271739294
1_13_2013-07-19,19411.294271739294
1_13_2013-07-26,19411.294271739294
1_14_2012-11-02,19411.294271739294
1_14_2012-11-09,19411.294271739294
1_14_2012-11-16,19411.294271739294
1_14_2012-11-23,19411.294271739294
1_14_2012-11-30,19411.294271739294
1_14_2012-12-07,19411.294271739294
1_14_2012-12-14,19411.294271739294
1_14_2012-12-21,19411.294271739294
1_14_2012-12-28,19411.294271739294
1_14_2013-01-04,19411.294271739294
1_14_2013-01-11,19411.294271739294
1_14_2013-01-18,19411.294271739294
1_14_2013-01-25,19411.294271739294
1_14_2013-02-01,19411.294271739294
1_14_2013-02-08,19411.294271739294
1_14_2013-02-15,19411.294271739294
1_14_2013-02-22,19411.294271739294
1_14_2013-03-01,19411.294271739294
1_14_2013-03-08,19411.294271739294
1_14_2013-03-15,19411.294271739294
1_14_2013-03-22,19411.294271739294
1_14_2013-03-29,19411.294271739294
1_14_2013-04-05,19411.294271739294
1_14_2013-04-12,19411.294271739294
1_14_2013-04-19,19411.294271739294
1_14_2013-04-26,19411.294271739294
1_14_2013-05-03,19411.294271739294
1_14_2013-05-10,19411.294271739294
1_14_2013-05-17,19411.294271739294
1_14_2013-05-24,19411.294271739294
1_14_2013-05-31,19411.294271739294
1_14_2013-06-07,19411.294271739294
1_14_2013-06-14,19411.294271739294
1_14_2013-06-21,19411.294271739294
1_14_2013-06-28,19411.294271739294
1_14_2013-07-05,19411.294271739294
1_14_2013-07-12,19411.294271739294
1_14_2013-07-19,19411.294271739294
1_14_2013-07-26,19411.294271739294
1_16_2012-11-02,19411.294271739294
1_16_2012-11-09,19411.294271739294
1_16_2012-11-16,19411.294271739294
1_16_2012-11-23,19411.294271739294
1_16_2012-11-30,19411.294271739294
1_16_2012-12-07,19411.294271739294
1_16_2012-12-14,19411.294271739294
1_16_2012-12-21,19411.294271739294
1_16_2012-12-28,19411.294271739294
1_16_2013-01-04,19411.294271739294
1_16_2013-01-11,19411.294271739294
1_16_2013-01-18,19411.294271739294
1_16_2013-01-25,19411.294271739294
1_16_2013-02-01,19411.294271739294
1_16_2013-02-08,19411.294271739294
1_16_2013-02-15,19411.294271739294
1_16_2013-02-22,19411.294271739294
1_16_2013-03-01,19411.294271739294
1_16_2013-03-08,19411.294271739294
1_16_2013-03-15,19411.294271739294
1_16_2013-03-22,19411.294271739294
1_16_2013-03-29,19411.294271739294
1_16_2013-04-05,19411.294271739294
1_16_2013-04-12,19411.294271739294
1_16_2013-04-19,19411.294271739294
1_16_2013-04-26,19411.294271739294
1_16_2013-05-03,19411.294271739294
1_16_2013-05-10,19411.294271739294
1_16_2013-05-17,19411.294271739294
1_16_2013-05-24,19411.294271739294
1_16_2013-05-31,20304.467636283698
1_16_2013-06-07,20304.467636283698
1_16_2013-06-14,20304.467636283698
1_16_2013-06-21,20304.467636283698
1_16_2013-06-28,20304.467636283698
1_16_2013-07-05,20304.467636283698
1_16_2013-07-12,20304.467636283698
1_16_2013-07-19,20304.467636283698
1_16_2013-07-26,20304.467636283698
1_17_2012-11-02,20304.467636283698
1_17_2012-11-09,20304.467636283698
1_17_2012-11-16,20304.467636283698
1_17_2012-11-23,20304.467636283698
1_17_2012-11-30,20304.467636283698
1_17_2012-12-07,20304.467636283698
1_17_2012-12-14,20304.467636283698
1_17_2012-12-21,20304.467636283698
1_17_2012-12-28,20304.467636283698
1_17_2013-01-04,20304.467636283698
1_17_2013-01-11,20304.467636283698
1_17_2013-01-18,20304.467636283698
1_17_2013-01-25,20304.467636283698
1_17_2013-02-01,20304.467636283698
1_17_2013-02-08,20304.467636283698
1_17_2013-02-15,20304.467636283698
1_17_2013-02-22,20304.467636283698
1_17_2013-03-01,20304.467636283698
1_17_2013-03-08,20304.467636283698
1_17_2013-03-15,20304.467636283698
1_17_2013-03-22,20304.467636283698
1_17_2013-03-29,20304.467636283698
1_17_2013-04-05,20304.467636283698
1_17_2013-04-12,20304.467636283698
1_17_2013-04-19,20304.467636283698
1_17_2013-04-26,20304.467636283698
1_17_2013-05-03,20304.467636283698
1_17_2013-05-10,20304.467636283698
1_17_2013-05-17,20304.467636283698
1_17_2013-05-24,20304.467636283698
1_17_2013-05-31,20304.467636283698
1_17_2013-06-07,20304.467636283698
1_17_2013-06-14,20304.467636283698
1_17_2013-06-21,20304.467636283698
1_17_2013-06-28,20304.467636283698
1_17_2013-07-05,20304.467636283698
1_17_2013-07-12,20304.467636283698
1_17_2013-07-19,20304.467636283698
1_17_2013-07-26,20304.467636283698
1_18_2012-11-02,20304.467636283698
1_18_2012-11-09,20304.467636283698
1_18_2012-11-16,20304.467636283698
1_18_2012-11-23,20304.467636283698
1_18_2012-11-30,20304.467636283698
1_18_2012-12-07,20304.467636283698
1_18_2012-12-14,20304.467636283698
1_18_2012-12-21,20304.467636283698
1_18_2012-12-28,20304.467636283698
1_18_2013-01-04,20304.467636283698
1_18_2013-01-11,20304.467636283698
1_18_2013-01-18,20304.467636283698
1_18_2013-01-25,20304.467636283698
1_18_2013-02-01,20304.467636283698
1_18_2013-02-08,20304.467636283698
1_18_2013-02-15,20304.467636283698
1_18_2013-02-22,20304.467636283698
1_18_2013-03-01,20304.467636283698
1_18_2013-03-08,20304.467636283698
1_18_2013-03-15,20304.467636283698
1_18_2013-03-22,20304.467636283698
1_18_2013-03-29,20304.467636283698
1_18_2013-04-05,20304.467636283698
1_18_2013-04-12,20304.467636283698
1_18_2013-04-19,19415.80837989475
1_18_2013-04-26,19415.80837989475
1_18_2013-05-03,19415.80837989475
1_18_2013-05-10,19415.80837989475
1_18_2013-05-17,19415.80837989475
1_18_2013-05-24,19415.80837989475
1_18_2013-06-07,19415.80837989475
1_18_2013-07-05,19415.80837989475
1_19_2012-11-02,19415.80837989475
1_19_2012-11-09,19415.80837989475
1_19_2012-11-16,19415.80837989475
1_19_2012-11-23,19415.80837989475
1_19_2012-11-30,19415.80837989475
1_19_2012-12-07,19415.80837989475
1_19_2012-12-14,19415.80837989475
1_19_2012-12-21,19415.80837989475
1_19_2012-12-28,19415.80837989475
1_19_2013-01-04,19415.80837989475
1_19_2013-01-11,19415.80837989475
1_19_2013-01-18,19415.80837989475
1_19_2013-01-25,19415.80837989475
1_19_2013-02-01,19415.80837989475
1_19_2013-02-08,19415.80837989475
1_19_2013-02-15,19415.80837989475
1_19_2013-02-22,19415.80837989475
1_19_2013-03-01,19415.80837989475
1_19_2013-03-08,19415.80837989475
1_19_2013-03-15,19415.80837989475
1_19_2013-03-22,19415.80837989475
1_19_2013-03-29,19415.80837989475
1_19_2013-04-05,19415.80837989475
1_19_2013-04-12,19415.80837989475
1_19_2013-04-19,19415.80837989475
1_19_2013-04-26,19415.80837989475
1_19_2013-05-03,19415.80837989475
1_19_2013-05-10,19415.80837989475
1_19_2013-05-17,19415.80837989475
1_19_2013-05-24,19415.80837989475
1_19_2013-05-31,19415.80837989475
1_19_2013-06-07,19415.80837989475
1_19_2013-06-14,19415.80837989475
1_19_2013-06-21,19415.80837989475
1_19_2013-06-28,19415.80837989475
1_19_2013-07-05,19415.80837989475
1_19_2013-07-12,19415.80837989475
1_19_2013-07-19,19415.80837989475
1_19_2013-07-26,19415.80837989475
1_20_2012-11-02,19415.80837989475
1_20_2012-11-09,19415.80837989475
1_20_2012-11-16,19415.80837989475
1_20_2012-11-23,19415.80837989475
1_20_2012-11-30,19415.80837989475
1_20_2012-12-07,19415.80837989475
1_20_2012-12-14,19415.80837989475
1_20_2012-12-21,19415.80837989475
1_20_2012-12-28,19415.80837989475
1_20_2013-01-04,19415.80837989475
1_20_2013-01-11,19415.80837989475
1_20_2013-01-18,19415.80837989475
1_20_2013-01-25,19415.80837989475
1_20_2013-02-01,19415.80837989475
1_20_2013-02-08,19415.80837989475
1_20_2013-02-15,19415.80837989475
1_20_2013-02-22,19415.80837989475
1_20_2013-03-01,19415.80837989475
1_20_2013-03-08,19415.80837989475
1_20_2013-03-15,19415.80837989475
1_20_2013-03-22,19415.80837989475
1_20_2013-03-29,19415.80837989475
1_20_2013-04-05,19415.80837989475
1_20_2013-04-12,19415.80837989475
1_20_2013-04-19,19421.683885747887
1_20_2013-04-26,19421.683885747887
1_20_2013-05-03,19421.683885747887
1_20_2013-05-10,19421.683885747887
1_20_2013-05-17,19421.683885747887
1_20_2013-05-24,19421.683885747887
1_20_2013-05-31,19421.683885747887
1_20_2013-06-07,19421.683885747887
1_20_2013-06-14,19421.683885747887
1_20_2013-06-21,19421.683885747887
1_20_2013-06-28,19421.683885747887
1_20_2013-07-05,19421.683885747887
1_20_2013-07-12,19421.683885747887
1_20_2013-07-19,19421.683885747887
1_20_2013-07-26,19421.683885747887
1_21_2012-11-02,19421.683885747887
