Id,Weekly_Sales
1_4_2012-12-21,24922.51022013821
1_4_2012-12-28,23485.542416047156
1_4_2013-01-04,14974.271576430905
1_4_2013-01-11,16411.23938052196
1_4_2013-01-18,20058.92688321464
1_4_2013-01-25,15416.41551615123
1_4_2013-02-01,24259.29431055772
1_4_2013-02-08,18290.35112433334
1_4_2013-02-15,15748.023470941474
1_4_2013-02-22,19727.318928424396
1_4_2013-03-01,19064.10301884391
1_4_2013-03-08,15305.87953122115
1_4_2013-03-15,22601.254536606506
1_4_2013-03-22,22490.718551676426
1_4_2013-03-29,16079.631425731717
1_4_2013-04-05,16521.775365452042
1_4_2013-04-12,24590.90226534797
1_4_2013-04-19,24038.22234069756
1_4_2013-04-26,20816.962104345053
1_4_2013-05-03,14737.48293319059
1_4_2013-05-10,17279.81058658246
1_4_2013-05-17,22806.609833086513
1_4_2013-05-24,19490.53028518408
1_4_2013-05-31,17390.34657151254
1_4_2013-06-07,25459.473471408463
1_4_2013-06-14,17500.88255644262
1_4_2013-06-21,25348.937486478382
1_4_2013-06-28,18385.17043588327
1_4_2013-07-05,15842.842782491402
1_4_2013-07-12,17058.738616722294
1_4_2013-07-19,23580.361727597083
1_4_2013-07-26,19932.674224904404
1_5_2012-11-02,18495.70642081335
1_5_2012-11-09,25017.32953168814
1_5_2012-11-16,20595.890134484893
1_5_2012-11-23,16948.202631792214
1_5_2012-11-30,20706.426119414973
1_5_2012-12-07,18606.242405743433
1_5_2012-12-14,15953.378767421484
1_5_2012-12-21,21038.034074205214
1_5_2012-12-28,14848.018918120672
1_5_2013-01-04,19269.45831532392
1_5_2013-01-11,17169.274601652374
1_5_2013-01-18,23359.289757736922
1_5_2013-01-25,19158.922330393834
1_5_2013-02-01,15511.234827701159
1_5_2013-02-08,25127.86551661822
1_5_2013-02-15,16727.13066193205
1_5_2013-02-22,16837.666646862133
1_5_2013-03-01,22032.857938575948
1_5_2013-03-08,18716.778390673513
1_5_2013-03-15,17611.4185413727
1_5_2013-03-22,23690.897712527163
1_5_2013-03-29,14958.554903050752
1_5_2013-04-05,24906.793546758057
1_5_2013-04-12,24796.257561827977
1_5_2013-04-19,23469.825742667002
1_5_2013-04-26,18053.562481093024
1_5_2013-05-03,15621.77081263124
1_5_2013-05-10,24685.721576897893
1_5_2013-05-17,25238.401501548302
1_5_2013-05-24,22475.001878296272
1_5_2013-05-31,17943.026496162944
1_5_2013-06-07,17832.490511232863
1_5_2013-06-14,16063.914752351564
1_5_2013-06-21,21148.570059135298
1_5_2013-06-28,24022.50566731741
1_5_2013-07-05,15732.30679756132
1_5_2013-07-12,20043.210209834484
1_5_2013-07-19,17721.954526302783
1_5_2013-07-26,18164.098466023104
1_6_2012-11-02,16395.52270714181
1_6_2012-11-09,15400.698842771077
1_6_2012-11-16,15290.162857840996
1_6_2012-11-23,22585.537863226353
1_6_2012-11-30,15069.090887980834
1_6_2012-12-07,16506.05869207189
1_6_2012-12-14,16616.59467700197
1_6_2012-12-21,23801.433697457247
1_6_2012-12-28,18274.63445095319
1_6_2013-01-04,19711.602255044243
1_6_2013-01-11,18827.314375603593
1_6_2013-01-18,16174.450737281644
1_6_2013-01-25,21259.10604406538
1_6_2013-02-01,24243.577637177572
1_6_2013-02-08,24575.185591967813
1_6_2013-02-15,20374.81816462473
1_6_2013-02-22,15179.626872910914
1_6_2013-03-01,19048.386345463754
1_6_2013-03-08,15874.491750590674
1_6_2013-03-15,26707.01827373863
1_6_2013-03-22,21953.97092174514
1_6_2013-03-29,26485.946303878467
1_6_2013-04-05,26264.874334018303
1_6_2013-04-12,26043.802364158142
1_6_2013-04-19,26154.338349088222
1_6_2013-04-26,22175.042891605302
1_6_2013-05-03,24717.37054499717
1_6_2013-05-10,26596.48228880855
1_6_2013-05-17,21069.683042304492
1_6_2013-05-24,18085.2114491923
1_6_2013-05-31,19190.57129849311
1_6_2013-06-07,18637.891373842704
1_6_2013-06-14,23943.618650486602
1_6_2013-06-21,18306.283419052463
1_6_2013-06-28,19522.179253283353
1_6_2013-07-05,19301.107283423193
1_6_2013-07-12,16979.851599891485
1_6_2013-07-19,17864.139479332134
1_6_2013-07-26,18195.74743412238
1_7_2012-11-02,22285.578876535383
1_7_2012-11-09,19411.643268353273
1_7_2012-11-16,15985.027735520755
1_7_2012-11-23,17974.675464262218
1_7_2012-11-30,21843.434936815058
1_7_2012-12-07,25933.266379228062
1_7_2012-12-14,21732.898951884978
1_7_2012-12-21,20627.539102584164
1_7_2012-12-28,20295.931147793923
1_7_2013-01-04,17090.38758482157
1_7_2013-01-11,18748.427358772784
1_7_2013-01-18,26375.410318948387
1_7_2013-01-25,18416.819403982543
1_7_2013-02-01,20406.467132724003
1_7_2013-02-08,17311.45955468173
1_7_2013-02-15,24827.90652992725
1_7_2013-02-22,17532.531524541893
1_7_2013-03-01,18527.355388912623
1_7_2013-03-08,22396.114861465463
1_7_2013-03-15,24496.298575137007
1_7_2013-03-22,16648.243645101244
1_7_2013-03-29,17643.067509471974
1_7_2013-04-05,21180.219027234572
1_7_2013-04-12,24938.442514857332
1_7_2013-04-19,16095.563720450835
1_7_2013-04-26,16758.779630031324
1_7_2013-05-03,19632.715238213434
1_7_2013-05-10,19743.251223143518
1_7_2013-05-17,24606.834560067087
1_7_2013-05-24,16316.635690310999
1_7_2013-05-31,20185.395162863842
1_7_2013-06-07,19853.787208073598
1_7_2013-06-14,16537.70766017116
1_7_2013-06-21,25159.514484717492
1_7_2013-06-28,16869.315614961404
1_7_2013-07-05,25822.73039429798
1_7_2013-07-12,18858.963343702868
1_7_2013-07-19,17200.92356975165
1_7_2013-07-26,16427.17167524108
1_8_2012-11-02,20848.611072444328
1_8_2012-11-09,23169.866755976032
1_8_2012-11-16,19964.323193003678
1_8_2012-11-23,16206.099705380919
1_8_2012-11-30,21511.826982024813
1_8_2012-12-07,23612.010695696357
1_8_2012-12-14,23722.546680626438
1_8_2012-12-21,18969.499328632948
1_8_2012-12-28,17753.603494402054
1_8_2013-01-04,25380.586454577653
1_8_2013-01-11,19080.03531356303
1_8_2013-01-18,25712.1944093679
1_8_2013-01-25,25118.784781143448
1_8_2013-02-01,17049.65788124753
1_8_2013-02-08,25560.928720863776
1_8_2013-02-15,25008.248796213367
1_8_2013-02-22,19591.985534639392
1_8_2013-03-01,17160.193866177608
1_8_2013-03-08,16718.049926457286
1_8_2013-03-15,25229.32076607353
1_8_2013-03-22,17491.80182096785
1_8_2013-03-29,16828.585911387367
1_8_2013-04-05,19481.449549709312
1_8_2013-04-12,20697.345383940203
1_8_2013-04-19,18155.017730548338
1_8_2013-04-26,23571.280992122316
1_8_2013-05-03,25339.856751003612
1_8_2013-05-10,25450.392735933696
1_8_2013-05-17,14728.402197715825
1_8_2013-05-24,18265.553715478418
1_8_2013-05-31,21139.489323660528
1_8_2013-06-07,18486.625685338582
1_8_2013-06-14,16939.121896317447
1_8_2013-06-21,14838.938182645905
1_8_2013-06-28,24013.424931842637
1_8_2013-07-05,18044.481745618257
1_8_2013-07-12,24897.712811283287
1_8_2013-07-19,19260.377579849148
1_8_2013-07-26,15833.762047016637
1_9_2012-11-02,23681.816977052396
1_9_2012-11-09,23350.209022262152
1_9_2012-11-16,22797.529097611747
1_9_2012-11-23,16386.44197166704
1_9_2012-11-30,16607.513941527206
1_9_2012-12-07,17602.337805897932
1_9_2012-12-14,18376.089700408498
1_9_2012-12-21,15612.690077156474
1_9_2012-12-28,15502.154092226392
1_9_2013-01-04,23460.745007192232
1_9_2013-01-11,20586.809399010122
1_9_2013-01-18,17270.729851107688
1_9_2013-01-25,14949.474167575987
1_9_2013-02-01,21250.025308590608
1_9_2013-02-08,18597.161670268662
1_9_2013-02-15,19923.593489429637
1_9_2013-02-22,16496.977956597122
1_9_2013-03-01,18818.233640128823
1_9_2013-03-08,20365.737429149962
1_9_2013-03-15,15723.226062086555
1_9_2013-03-22,17381.265836037768
1_9_2013-03-29,24787.176826353207
1_9_2013-04-05,23792.352961982477
1_9_2013-04-12,20807.881368870287
1_9_2013-04-19,19702.521519569473
1_9_2013-04-26,15944.298031946717
1_9_2013-05-03,15060.010152506067
1_9_2013-05-10,17712.873790828013
1_9_2013-05-17,24566.104856493046
1_9_2013-05-24,16165.370001806881
1_9_2013-05-31,19039.305609988987
1_9_2013-06-07,22023.777203101177
1_9_2013-06-14,15391.618107296312
1_9_2013-06-21,21028.953338730447
1_9_2013-06-28,15281.08212236623
1_9_2013-07-05,15170.54613743615
1_9_2013-07-12,18707.697655198743
1_9_2013-07-19,20034.129474359717
1_9_2013-07-26,16054.834016876797
1_10_2012-11-02,19149.841594919068
1_10_2012-11-09,22465.921142821502
1_10_2012-11-16,17823.409775758093
1_10_2012-11-23,17933.945760688173
1_10_2012-11-30,22576.457127751586
1_10_2012-12-07,24234.496901702798
1_10_2012-12-14,24676.640841423126
1_10_2012-12-21,17052.911864701506
1_10_2012-12-28,19263.631563303126
1_10_2013-01-04,16721.30390991126
1_10_2013-01-11,16831.83989484134
1_10_2013-01-18,18047.735729072236
1_10_2013-01-25,17163.447849631586
1_10_2013-02-01,18379.343683862477
1_10_2013-02-08,19595.239518093367
1_10_2013-02-15,16942.375879771425
1_10_2013-02-22,25232.574749527506
1_10_2013-03-01,18158.271714002316
1_10_2013-03-08,25011.502779667346
1_10_2013-03-15,25122.038764597426
1_10_2013-03-22,20700.599367394178
1_10_2013-03-29,24900.966794737265
1_10_2013-04-05,18489.879668792557
1_10_2013-04-12,25453.646719387674
1_10_2013-04-19,15837.016030470611
1_10_2013-04-26,18268.807698932396
1_10_2013-05-03,19484.703533163287
1_10_2013-05-10,25343.110734457587
1_10_2013-05-17,20811.135352324265
1_10_2013-05-24,21142.743307114506
1_10_2013-05-31,23574.534975576295
1_10_2013-06-07,23353.463005716127
1_10_2013-06-14,25564.182704317755
1_10_2013-06-21,16058.088000330776
1_10_2013-06-28,16500.2319400511
1_10_2013-07-05,16389.695955121017
1_10_2013-07-12,23463.998990646207
1_10_2013-07-19,22800.783081065725
1_10_2013-07-26,17384.519819491747
1_11_2012-11-02,24237.750885156776
1_11_2012-11-09,17273.983834561666
1_11_2012-11-16,17495.055804421827
1_11_2012-11-23,23685.070960506375
1_11_2012-11-30,18600.415653722637
1_11_2012-12-07,19705.775503023448
1_11_2012-12-14,15947.552015400692
1_11_2012-12-21,16168.623985260856
1_11_2012-12-28,20368.991412603937
1_11_2013-01-04,24569.358839947025
1_11_2013-01-11,16610.76792498118
1_11_2013-01-18,15615.944060610449
1_11_2013-01-25,15505.408075680369
1_11_2013-02-01,14731.656181169801
1_11_2013-02-08,21032.207322184426
1_11_2013-02-15,17605.591789351907
1_11_2013-02-22,14952.728151029964
1_11_2013-03-01,21253.279292044586
1_11_2013-03-08,18710.951638652718
1_11_2013-03-15,19926.847472883615
1_11_2013-03-22,18821.487623582798
1_11_2013-03-29,20590.063382464097
1_11_2013-04-05,24790.430809807185
1_11_2013-04-12,14842.192166099881
1_11_2013-04-19,15726.480045540531
1_11_2013-04-26,15063.264135960044
1_11_2013-05-03,22027.031186555156
1_11_2013-05-10,22469.175126275477
1_11_2013-05-17,17716.127774281988
1_11_2013-05-24,19042.559593442966
1_11_2013-05-31,15173.800120890126
1_11_2013-06-07,15284.336105820206
1_11_2013-06-14,24016.678915296616
1_11_2013-06-21,17826.663759212068
1_11_2013-06-28,17937.199744142155
1_11_2013-07-05,15394.872090750287
1_11_2013-07-12,24679.894824877105
1_11_2013-07-19,23795.606945436455
1_11_2013-07-26,20037.383457813696
1_12_2012-11-02,22579.711111205565
1_12_2012-11-09,19153.095578373046
1_12_2012-11-16,17040.531743322903
1_12_2012-11-23,16929.995758392823
1_12_2012-11-30,25330.73061307899
1_12_2012-12-07,17261.603713183067
1_12_2012-12-14,16819.459773462742
1_12_2012-12-21,17151.067728252983
1_12_2012-12-28,25441.26659800907
1_12_2013-01-04,19472.323411784688
1_12_2013-01-11,15824.635909092012
1_12_2013-01-18,16708.92378853266
1_12_2013-01-25,25220.19462814891
1_12_2013-02-01,17372.139698113147
1_12_2013-02-08,18035.355607693633
1_12_2013-02-15,25551.80258293915
1_12_2013-02-22,18366.963562483877
1_12_2013-03-01,23562.15485419769
1_12_2013-03-08,21130.363185735907
1_12_2013-03-15,20688.219246015582
1_12_2013-03-22,15714.09992416193
1_12_2013-03-29,15493.027954301768
1_12_2013-04-05,23672.690839127772
1_12_2013-04-12,15935.171894022094
1_12_2013-04-19,24999.12265828875
1_12_2013-04-26,23783.226824057856
1_12_2013-05-03,15603.56393923185
1_12_2013-05-10,19251.251441924527
1_12_2013-05-17,19914.467351505013
1_12_2013-05-24,24225.37076377818
1_12_2013-05-31,20798.755230945662
1_12_2013-06-07,21240.899170665987
1_12_2013-06-14,17482.675683043228
1_12_2013-06-21,14719.2760597912
1_12_2013-06-28,18588.03553234404
1_12_2013-07-05,19693.395381644852
1_12_2013-07-12,16045.707878952173
1_12_2013-07-19,18477.499547413958
1_12_2013-07-26,24556.97871856842
1_13_2012-11-02,18256.427577553797
1_13_2012-11-09,18145.891592623713
1_13_2012-11-16,16377.315833742417
1_13_2012-11-23,14829.812044721282
1_13_2012-11-30,21019.827200805823
1_13_2012-12-07,15050.884014581445
1_13_2012-12-14,22014.651065176557
1_13_2012-12-21,24004.29879391802
1_13_2012-12-28,18698.571517274122
1_13_2013-01-04,16156.243863882253
1_13_2013-01-11,16487.851818672498
1_13_2013-01-18,16598.387803602578
1_13_2013-01-25,25109.65864321883
1_13_2013-02-01,24667.514703498502
1_13_2013-02-08,17703.747652903392
1_13_2013-02-15,23451.61886926761
1_13_2013-02-22,22456.79500489688
1_13_2013-03-01,14940.348029651363
1_13_2013-03-08,20025.003336435093
1_13_2013-03-15,15161.419999511525
1_13_2013-03-22,20356.611291225337
1_13_2013-03-29,23341.08288433753
1_13_2013-04-05,17593.211667973308
1_13_2013-04-12,18809.107502204202
1_13_2013-04-19,24888.586673358666
1_13_2013-04-26,22567.33098982696
1_13_2013-05-03,20577.6832610855
1_13_2013-05-10,17814.283637833472
1_13_2013-05-17,15271.955984441605
1_13_2013-05-24,19030.179472064363
1_13_2013-05-31,19140.715456994443
1_13_2013-06-07,24778.050688428586
1_13_2013-06-14,17924.819622763553
1_13_2013-06-21,15382.491969371687
1_13_2013-06-28,22788.402959687122
1_13_2013-07-05,16698.221570499267
1_13_2013-07-12,23551.4526361643
1_13_2013-07-19,25320.0283950456
1_13_2013-07-26,16808.757555429347
1_14_2012-11-02,16919.29354035943
1_14_2012-11-09,25430.56437997568
1_14_2012-11-16,14708.573841757807
1_14_2012-11-23,20788.05301291227
1_14_2012-11-30,23661.98862109438
1_14_2012-12-07,15924.469675988697
1_14_2012-12-14,20677.51702798219
1_14_2012-12-21,17140.36551021959
1_14_2012-12-28,17471.973465009836
1_14_2013-01-04,25541.10036490576
1_14_2013-01-11,18245.725359520402
1_14_2013-01-18,17250.901495149672
1_14_2013-01-25,19793.22914854154
1_14_2013-02-01,19682.69316361146
1_14_2013-02-08,14929.64581161797
1_14_2013-02-15,17029.82952528951
1_14_2013-02-22,18135.18937459032
1_14_2013-03-01,18024.65338966024
1_14_2013-03-08,19903.76513347162
1_14_2013-03-15,15813.933691058617
1_14_2013-03-22,21009.12498277243
1_14_2013-03-29,17803.58141980008
1_14_2013-04-05,14819.109826687887
1_14_2013-04-12,17361.437480079756
1_14_2013-04-19,24988.420440255355
1_14_2013-04-26,18356.261344450486
1_14_2013-05-03,18577.333314310647
1_14_2013-05-10,25098.956425185435
1_14_2013-05-17,24214.668545744786
1_14_2013-05-24,16366.613615709022
1_14_2013-05-31,19461.621193751296
1_14_2013-06-07,23993.596575884625
1_14_2013-06-14,21230.196952632596
1_14_2013-06-21,15040.18179654805
1_14_2013-06-28,22446.09278686349
1_14_2013-07-05,21119.66096770251
1_14_2013-07-12,15371.789751338292
1_14_2013-07-19,18466.797329380566
1_14_2013-07-26,23772.52460602446
1_16_2012-11-02,18798.40528417081
1_16_2012-11-09,16145.541645848862
1_16_2012-11-16,16035.005660918781
1_16_2012-11-23,24656.81248546511
1_16_2012-11-30,24546.27650053503
1_16_2012-12-07,25209.49241011552
1_16_2012-12-14,17582.509449939917
1_16_2012-12-21,15150.717781478132
1_16_2012-12-28,22556.62877179357
1_16_2013-01-04,15261.253766408212
1_16_2013-01-11,24767.34847039519
1_16_2013-01-18,20566.981043052107
1_16_2013-01-25,18687.86929924073
1_16_2013-02-01,19130.01323896105
1_16_2013-02-08,20345.909073191946
1_16_2013-02-15,16477.149600639106
1_16_2013-02-22,16587.685585569187
1_16_2013-03-01,22777.70074165373
1_16_2013-03-08,17914.11740473016
1_16_2013-03-15,23440.91665123422
1_16_2013-03-22,22003.94884714316
1_16_2013-03-29,19019.47725403097
1_16_2013-04-05,15703.397706128537
1_16_2013-04-12,15482.325736268374
1_16_2013-04-19,20014.3011184017
1_16_2013-04-26,17693.045434869997
1_16_2013-05-03,23330.38066630414
1_16_2013-05-10,19240.549223891132
1_16_2013-05-17,24877.88445532527
1_16_2013-05-24,15592.861721198455
1_16_2013-05-31,17949.580698858343
1_16_2013-06-07,19607.62047280956
1_16_2013-06-14,18060.116683788427
1_16_2013-06-21,26129.24358368435
1_16_2013-06-28,21818.340171411186
1_16_2013-07-05,26460.85153847459
1_16_2013-07-12,26571.387523404675
1_16_2013-07-19,18502.26062350875
1_16_2013-07-26,24692.275779593296
1_17_2012-11-02,19718.156457739642
1_17_2012-11-09,15849.396985186802
1_17_2012-11-16,20381.37236732013
1_17_2012-11-23,18170.652668718507
1_17_2012-11-30,18281.188653648587
1_17_2012-12-07,26239.77956861443
1_17_2012-12-14,17839.044713928262
1_17_2012-12-21,16954.756834487613
1_17_2012-12-28,24802.811764523376
1_17_2013-01-04,19828.692442669722
1_17_2013-01-11,21928.876156341266
1_17_2013-01-18,22149.94812620143
1_17_2013-01-25,15959.932970116883
1_17_2013-02-01,26681.923508334756
1_17_2013-02-08,25908.17161382419
1_17_2013-02-15,20602.44433718029
1_17_2013-02-22,17065.292819417693
1_17_2013-03-01,24913.34774945346
1_17_2013-03-08,21044.588276900617
1_17_2013-03-15,19939.228427599806
1_17_2013-03-22,19497.08448787948
1_17_2013-03-29,22371.02009606159
1_17_2013-04-05,18391.724638578668
1_17_2013-04-12,16181.004939977043
1_17_2013-04-19,23586.915930292485
1_17_2013-04-26,18612.79660843883
1_17_2013-05-03,16070.468955046963
1_17_2013-05-10,25134.41971931362
1_17_2013-05-17,25355.49168917378
1_17_2013-05-24,20823.516307040456
1_17_2013-05-31,17175.828804347777
1_17_2013-06-07,16291.540924907127
1_17_2013-06-14,16402.076909837207
1_17_2013-06-21,20160.300397459967
1_17_2013-06-28,26350.31555354451
1_17_2013-07-05,22260.48411113151
1_17_2013-07-12,17286.364789277857
1_17_2013-07-19,19054.940548159157
1_17_2013-07-26,16512.612894767288
1_18_2012-11-02,21155.1242618307
1_18_2012-11-09,23144.77199057216
1_18_2012-11-16,17507.436759138018
1_18_2012-11-23,17728.508728998182
1_18_2012-11-30,18723.332593368912
1_18_2012-12-07,21486.73221662094
1_18_2012-12-14,18944.404563229073
1_18_2012-12-21,19165.476533089237
1_18_2012-12-28,23697.451915222566
1_18_2013-01-04,25687.099643964026
1_18_2013-01-11,20270.83638239005
1_18_2013-01-18,17617.9727440681
1_18_2013-01-25,19276.012518019317
1_18_2013-02-01,16623.148879697368
1_18_2013-02-08,24581.73979466321
1_18_2013-02-15,18833.868578298992
1_18_2013-02-22,23918.52388508273
1_18_2013-03-01,19386.5485029494
1_18_2013-03-08,16733.684864627452
1_18_2013-03-15,25797.635628894106
1_18_2013-03-22,16844.220849557532
1_18_2013-03-29,24471.20380973313
1_18_2013-04-05,21707.804186481102
1_18_2013-04-12,26018.70759875427
1_18_2013-04-19,16925.570027358506
1_18_2013-04-26,17036.106012288586
1_18_2013-05-03,17146.641997218663
1_18_2013-05-10,15488.602223267451
1_18_2013-05-17,19467.89768075037
1_18_2013-05-24,25326.30488204467
1_18_2013-06-07,17367.71396707883
1_18_2013-07-05,14825.386313686964
1_19_2012-11-02,24994.69692725443
1_19_2012-11-09,20683.793514981262
1_19_2012-11-16,25105.23291218451
1_19_2012-11-23,14714.850328756882
1_19_2012-11-30,14935.922298617044
1_19_2012-12-07,25436.84086697475
1_19_2012-12-14,18473.07381637964
1_19_2012-12-21,16704.498057498342
1_19_2012-12-28,23557.72912316337
1_19_2013-01-04,18583.60980130972
1_19_2013-01-11,18694.145786239802
1_19_2013-01-18,25215.76889711459
1_19_2013-01-25,21015.401469771503
1_19_2013-02-01,21125.93745470159
1_19_2013-02-08,17257.17798214875
1_19_2013-02-15,20573.25753005118
1_19_2013-02-22,19246.82571089021
1_19_2013-03-01,23668.265108093452
1_19_2013-03-08,15378.06623833737
1_19_2013-03-15,15820.210178057694
1_19_2013-03-22,16815.034042428426
1_19_2013-03-29,17478.24995200891
1_19_2013-04-05,20352.18556019102
1_19_2013-04-12,23778.80109302354
1_19_2013-04-19,15267.530253407289
1_19_2013-04-26,24220.94503274386
1_19_2013-05-03,18362.53783144956
1_19_2013-05-10,21236.47343963167
1_19_2013-05-17,15930.746162987776
1_19_2013-05-24,17809.857906799152
1_19_2013-05-31,15046.458283547126
1_19_2013-06-07,22562.90525879264
1_19_2013-06-14,23999.8730628837
1_19_2013-06-21,19910.041620470693
1_19_2013-06-28,19688.969650610532
1_19_2013-07-05,24773.62495739427
1_19_2013-07-12,17588.78593693899
1_19_2013-07-19,16372.890102708101
1_19_2013-07-26,17699.321921869072
1_20_2012-11-02,18804.681771169882
1_20_2012-11-09,15599.138208197532
1_20_2012-11-16,15709.674193127612
1_20_2012-11-23,19025.753741030043
1_20_2012-11-30,22452.36927386256
1_20_2012-12-07,16483.42608763818
1_20_2012-12-14,20020.577605400773
1_20_2012-12-21,20794.329499911342
1_20_2012-12-28,16041.282147917856
1_20_2013-01-04,17920.393891729233
1_20_2013-01-11,22783.977228652802
1_20_2013-01-18,24663.088972464182
1_20_2013-01-25,18030.929876659313
1_20_2013-02-01,16151.818132847937
1_20_2013-02-08,18252.00184651948
1_20_2013-02-15,16593.96207256826
1_20_2013-02-22,19136.289725960123
1_20_2013-03-01,18141.465861589393
1_20_2013-03-08,24552.5529875341
1_20_2013-03-15,23336.65715330321
1_20_2013-03-22,15156.994268477207
1_20_2013-03-29,22010.22533414224
1_20_2013-04-05,24884.16094232435
1_20_2013-04-12,23447.19313823329
1_20_2013-04-19,25346.062647026036
1_20_2013-04-26,25456.59863195612
1_20_2013-05-03,16945.327792339867
1_20_2013-05-10,17055.863777269948
1_20_2013-05-17,14734.608093738245
1_20_2013-05-24,20814.087264892707
1_20_2013-05-31,17387.471732060192
1_20_2013-06-07,14845.144078668325
1_20_2013-06-14,14955.680063598405
1_20_2013-06-21,17498.007716990272
1_20_2013-06-28,21145.69521968295
1_20_2013-07-05,21035.15923475287
1_20_2013-07-12,17829.615671780517
1_20_2013-07-19,15397.82400331873
1_20_2013-07-26,19487.655445731732
1_21_2012-11-02,15066.21604852849
