Id,Weekly_Sales
1_8_2012-11-02,19811.465540622106
1_8_2012-11-09,22132.951008722623
1_8_2012-11-16,18927.090124202856
1_8_2012-11-23,15168.494604421072
1_8_2012-11-30,20474.747102936533
1_8_2012-12-07,22575.13871693224
1_8_2012-12-14,22685.685643984645
1_8_2012-12-21,17932.167780731208
1_8_2012-12-28,16716.15158315475
1_8_2013-01-04,24343.889549770734
1_8_2013-01-11,18042.714707783613
1_8_2013-01-18,24675.530330927948
1_8_2013-01-25,25235.474186065076
1_8_2013-02-01,17165.548511239467
1_8_2013-02-08,25677.661894274694
1_8_2013-02-15,25124.92725901267
1_8_2013-02-22,19708.1278334448
1_8_2013-03-01,17276.095438291875
1_8_2013-03-08,16833.907730082254
1_8_2013-03-15,25346.02111311748
1_8_2013-03-22,17607.736219449092
1_8_2013-03-29,16944.45465713466
1_8_2013-04-05,19597.580906392388
1_8_2013-04-12,20813.597103968852
1_8_2013-04-19,18271.017781763527
1_8_2013-04-26,23687.817207331398
1_8_2013-05-03,25456.568040169885
1_8_2013-05-10,25567.11496722229
1_8_2013-05-17,14844.063043138953
1_8_2013-05-24,18381.56470881593
1_8_2013-05-31,21255.784812178477
1_8_2013-06-07,18602.65856292074
1_8_2013-06-14,17055.001584187063
1_8_2013-06-21,14954.609970191357
1_8_2013-06-28,24130.004915541016
1_8_2013-07-05,18160.470854711122
1_8_2013-07-12,25014.38033196026
1_8_2013-07-19,19376.48705228758
1_8_2013-07-26,15949.532313663007
1_9_2012-11-02,23798.364134383803
1_9_2012-11-09,23466.723353226582
1_9_2012-11-16,22913.98871796456
1_9_2012-11-23,16502.266948925037
1_9_2012-11-30,16723.360803029846
1_9_2012-12-07,17718.283146501497
1_9_2012-12-14,18492.111635868336
1_9_2012-12-21,15728.438459558196
1_9_2012-12-28,15617.891532505791
1_9_2013-01-04,23577.270280278994
1_9_2013-01-11,20703.050176916448
1_9_2013-01-18,17386.64236534428
1_9_2013-01-25,15065.156897243764
1_9_2013-02-01,21366.33173923088
1_9_2013-02-08,18713.205489973145
1_9_2013-02-15,20039.768614602013
1_9_2013-02-22,16612.81387597744
1_9_2013-03-01,18934.29934407796
1_9_2013-03-08,20481.95632281164
1_9_2013-03-15,15838.985386610602
1_9_2013-03-22,17497.189292396688
1_9_2013-03-29,24903.833404907855
1_9_2013-04-05,23908.911061436207
1_9_2013-04-12,20924.144031021257
1_9_2013-04-19,19818.674760497204
1_9_2013-04-26,16060.079240715413
1_9_2013-05-03,15175.703824296168
1_9_2013-05-10,17828.8300735539
1_9_2013-05-17,24682.739550803046
1_9_2013-05-24,16281.173094820224
1_9_2013-05-31,19155.39319818277
1_9_2013-06-07,22140.16022859772
1_9_2013-06-14,15507.344605453385
1_9_2013-06-21,21145.237885126066
1_9_2013-06-28,15396.79767840098
1_9_2013-07-05,15286.250751348574
1_9_2013-07-12,18823.752417025556
1_9_2013-07-19,20150.315541654418
1_9_2013-07-26,16170.62616776782
1_10_2012-11-02,19265.940125235174
1_10_2012-11-09,22582.34793680734
1_10_2012-11-16,17939.377000606306
1_10_2012-11-23,18049.923927658718
1_10_2012-11-30,22692.894863859743
1_10_2012-12-07,24351.098769645832
1_10_2012-12-14,24793.28647785545
1_10_2012-12-21,17140.30121828748
1_10_2012-12-28,19351.239759335593
1_10_2013-01-04,16808.660437130267
1_10_2013-01-11,16919.207364182672
1_10_2013-01-18,18135.22356175913
1_10_2013-01-25,17250.848145339885
1_10_2013-02-01,18466.86434291635
1_10_2013-02-08,19682.880540492806
1_10_2013-02-15,17029.754291235076
1_10_2013-02-22,25320.773820165494
1_10_2013-03-01,18245.77048881154
1_10_2013-03-08,25099.679966060685
1_10_2013-03-15,25210.22689311309
1_10_2013-03-22,20788.349811016866
1_10_2013-03-29,24989.133039008273
1_10_2013-04-05,18577.411269968754
1_10_2013-04-12,25541.867674270303
1_10_2013-04-19,15924.28502071102
1_10_2013-04-26,18356.317415863945
1_10_2013-05-03,19572.3336134404
1_10_2013-05-10,25431.3207472179
1_10_2013-05-17,20898.89673806927
1_10_2013-05-24,21230.537519226484
1_10_2013-05-31,23662.56991437941
1_10_2013-06-07,23441.476060274596
1_10_2013-06-14,25652.414601322707
1_10_2013-06-21,16145.378874815831
1_10_2013-06-28,16587.56658302545
1_10_2013-07-05,16477.019655973047
1_10_2013-07-12,23552.022987327007
1_10_2013-07-19,22888.741425012573
1_10_2013-07-26,17471.9419994447
1_11_2012-11-02,24325.851476693846
1_11_2012-11-09,17361.39507239229
1_11_2012-11-16,17582.488926497106
1_11_2012-11-23,23773.116841431816
1_11_2012-11-30,18687.95819702116
1_11_2012-12-07,19793.427467545218
1_11_2012-12-14,16034.831947763427
1_11_2012-12-21,16255.925801868236
1_11_2012-12-28,20456.709029859645
1_11_2013-01-04,24657.49225785106
1_11_2013-01-11,16698.113510077863
1_11_2013-01-18,15703.19116660621
1_11_2013-01-25,15592.644239553805
1_11_2013-02-01,14818.815750186966
1_11_2013-02-08,21119.99059217408
1_11_2013-02-15,17693.03585354951
1_11_2013-02-22,15039.909604291777
1_11_2013-03-01,21341.084446278895
1_11_2013-03-08,18798.505124073563
1_11_2013-03-15,20014.521321650027
1_11_2013-03-22,18909.052051125967
1_11_2013-03-29,20677.80288396446
1_11_2013-04-05,24878.58611195587
1_11_2013-04-12,14929.36267723937
1_11_2013-04-19,15813.738093658616
1_11_2013-04-26,15150.456531344182
1_11_2013-05-03,22114.912935645734
1_11_2013-05-10,22557.100643855352
1_11_2013-05-17,17803.582780601915
1_11_2013-05-24,19130.145905230784
1_11_2013-05-31,15261.003458396588
1_11_2013-06-07,15371.550385448993
1_11_2013-06-14,24104.75762258903
1_11_2013-06-21,17914.12970765432
1_11_2013-06-28,18024.676634706724
1_11_2013-07-05,15482.097312501399
1_11_2013-07-12,24768.039184903464
1_11_2013-07-19,23883.66376848422
1_11_2013-07-26,20125.06824870243
1_12_2012-11-02,22667.647570907757
1_12_2012-11-09,19240.69283228319
1_12_2012-11-16,17166.20663739472
1_12_2012-11-23,17055.659710342316
1_12_2012-11-30,25457.226166325134
1_12_2012-12-07,17387.300491499533
1_12_2012-12-14,16945.11278328991
1_12_2012-12-21,17276.753564447128
1_12_2012-12-28,25567.773093377546
1_12_2013-01-04,19598.239032547644
1_12_2013-01-11,15950.190439818261
1_12_2013-01-18,16834.565856237507
1_12_2013-01-25,25346.67923927273
1_12_2013-02-01,17497.847418551937
1_12_2013-02-08,18161.12898086637
1_12_2013-02-15,25678.32002042995
1_12_2013-02-22,18492.769762023592
1_12_2013-03-01,23688.475333486647
1_12_2013-03-08,21256.442938333726
1_12_2013-03-15,20814.25523012411
1_12_2013-03-22,15839.643512765855
1_12_2013-03-29,15618.549658661044
1_12_2013-04-05,23799.02226053905
1_12_2013-04-12,16060.737366870666
1_12_2013-04-19,25125.58538516792
1_12_2013-04-26,23909.569187591456
1_12_2013-05-03,15729.09658571345
1_12_2013-05-10,19377.145178442835
1_12_2013-05-17,20040.42674075727
1_12_2013-05-24,24351.75689580108
1_12_2013-05-31,20924.802157176513
1_12_2013-06-07,21366.98986538613
1_12_2013-06-14,17608.39434560434
1_12_2013-06-21,14844.721169294206
1_12_2013-06-28,18713.8636161284
1_12_2013-07-05,19819.332886652453
1_12_2013-07-12,16171.284293923072
1_12_2013-07-19,18603.316689075997
1_12_2013-07-26,24683.397676958295
1_13_2012-11-02,18382.22283497118
1_13_2012-11-09,18271.675907918776
1_13_2012-11-16,16502.92507508029
1_13_2012-11-23,14955.268096346612
1_13_2012-11-30,21145.896011281322
1_13_2012-12-07,15176.361950451423
1_13_2012-12-14,22140.81835475297
1_13_2012-12-21,24130.663041696273
1_13_2012-12-28,18824.410543180806
1_13_2013-01-04,16281.831220975477
1_13_2013-01-11,16613.472002132694
1_13_2013-01-18,16724.0189291851
1_13_2013-01-25,25236.132312220325
1_13_2013-02-01,24793.944604010707
1_13_2013-02-08,17829.488199709158
1_13_2013-02-15,23577.928406434243
1_13_2013-02-22,22583.006062962595
1_13_2013-03-01,15065.815023399016
1_13_2013-03-08,20150.973667809674
1_13_2013-03-15,15286.908877503827
1_13_2013-03-22,20482.614448966888
1_13_2013-03-29,23467.38147938184
1_13_2013-04-05,17718.941272656753
1_13_2013-04-12,18934.95747023321
1_13_2013-04-19,25015.038458115516
1_13_2013-04-26,22693.552990015
1_13_2013-05-03,20703.708303071704
1_13_2013-05-10,17940.035126761562
1_13_2013-05-17,15397.455804556233
1_13_2013-05-24,19156.051324338026
1_13_2013-05-31,19266.59825139043
1_13_2013-06-07,24904.49153106311
1_13_2013-06-14,18050.582053813967
1_13_2013-06-21,15508.002731608638
1_13_2013-06-28,22914.64684411981
1_13_2013-07-05,16808.840985956296
1_13_2013-07-12,23662.750463205433
1_13_2013-07-19,25431.501296043927
1_13_2013-07-26,16919.3879130087
1_14_2012-11-02,17029.93484006111
1_14_2012-11-09,25542.04822309633
1_14_2012-11-16,14818.996299012997
1_14_2012-11-23,20899.0772868953
1_14_2012-11-30,23773.297390257845
1_14_2012-12-07,16035.012496589457
1_14_2012-12-14,20788.530359842895
1_14_2012-12-21,17251.028694165918
1_14_2012-12-28,17582.669475323135
1_14_2013-01-04,25652.595150148736
1_14_2013-01-11,18356.497964689974
1_14_2013-01-18,17361.575621218322
1_14_2013-01-25,19904.15494342365
1_14_2013-02-01,19793.608016371247
1_14_2013-02-08,15040.090153117808
1_14_2013-02-15,17140.481767113513
1_14_2013-02-22,18245.95103763757
1_14_2013-03-01,18135.404110585157
1_14_2013-03-08,20014.701870476056
1_14_2013-03-15,15924.465569537053
1_14_2013-03-22,21120.171141000108
1_14_2013-03-29,17914.31025648035
1_14_2013-04-05,14929.543226065402
1_14_2013-04-12,17472.12254827073
1_14_2013-04-19,25099.860514886706
1_14_2013-04-26,18467.04489174238
1_14_2013-05-03,18688.138745847187
1_14_2013-05-10,25210.40744193911
1_14_2013-05-17,24326.032025519868
1_14_2013-05-24,16477.20020479908
1_14_2013-05-31,19572.51416226643
1_14_2013-06-07,24104.93817141506
1_14_2013-06-14,21341.264995104924
1_14_2013-06-21,15150.637080170214
1_14_2013-06-28,22557.28119268138
1_14_2013-07-05,21230.718068052513
1_14_2013-07-12,15482.27786132743
1_14_2013-07-19,18577.591818794783
1_14_2013-07-26,23883.84431731025
1_16_2012-11-02,18909.232599951996
1_16_2012-11-09,16256.10635069427
1_16_2012-11-16,16145.559423641862
1_16_2012-11-23,24768.219733729493
1_16_2012-11-30,24657.67280667709
1_16_2012-12-07,25320.954368991523
1_16_2012-12-14,17693.21640237554
1_16_2012-12-21,15261.184007222619
1_16_2012-12-28,22667.828119733786
1_16_2013-01-04,15371.730934275025
1_16_2013-01-11,24878.766660781897
1_16_2013-01-18,20677.98343279049
1_16_2013-01-25,18798.68567289959
1_16_2013-02-01,19240.873381109217
1_16_2013-02-08,20456.889578685674
1_16_2013-02-15,16587.747131851484
1_16_2013-02-22,16698.29405890389
1_16_2013-03-01,22888.921973838602
1_16_2013-03-08,18024.857183532753
1_16_2013-03-15,23552.20353615303
1_16_2013-03-22,22115.093484471763
1_16_2013-03-29,19130.326454056813
1_16_2013-04-05,15813.918642484647
1_16_2013-04-12,15592.824788379836
1_16_2013-04-19,20125.24879752846
1_16_2013-04-26,17803.763329427944
1_16_2013-05-03,23441.656609100624
1_16_2013-05-10,19351.42030816162
1_16_2013-05-17,24989.313587834302
1_16_2013-05-24,15703.37171543224
1_16_2013-05-31,16943.686194352005
1_16_2013-06-07,18601.890100138087
1_16_2013-06-14,17054.23312140441
1_16_2013-06-21,25124.15879623001
1_16_2013-06-28,20812.8286411862
1_16_2013-07-05,25455.799577387224
1_16_2013-07-12,25566.346504439636
1_16_2013-07-19,17496.420829614028
1_16_2013-07-26,23687.048744548738
1_17_2012-11-02,18712.43702719049
1_17_2012-11-09,14843.294580356296
1_17_2012-11-16,19375.718589504926
1_17_2012-11-23,17164.780048456814
1_17_2012-11-30,17275.32697550922
1_17_2012-12-07,25234.705723282415
1_17_2012-12-14,16833.139267299593
1_17_2012-12-21,15948.763850880352
1_17_2012-12-28,23797.595671601142
1_17_2013-01-04,18822.983954242896
1_17_2013-01-11,20923.375568238604
1_17_2013-01-18,21144.469422343413
1_17_2013-01-25,14953.841507408702
1_17_2013-02-01,25676.89343149204
1_17_2013-02-08,24903.064942125202
1_17_2013-02-15,19596.812443609735
1_17_2013-02-22,16059.310777932757
1_17_2013-03-01,23908.142598653547
1_17_2013-03-08,20039.00015181936
1_17_2013-03-15,18933.5308812953
1_17_2013-03-22,18491.343173085683
1_17_2013-03-29,21365.56327644822
1_17_2013-04-05,17385.873902561623
1_17_2013-04-12,15174.935361513513
1_17_2013-04-19,22581.579474024686
1_17_2013-04-26,17606.967756666432
1_17_2013-05-03,15064.388434461107
1_17_2013-05-10,24129.236452758363
1_17_2013-05-17,24350.330306863172
1_17_2013-05-24,19817.906297714544
1_17_2013-05-31,16169.857704985161
1_17_2013-06-07,15285.482288565918
1_17_2013-06-14,15396.029215618324
1_17_2013-06-21,19154.62473540011
1_17_2013-06-28,25345.25265033482
1_17_2013-07-05,21255.016349395817
1_17_2013-07-12,16280.40463203757
1_17_2013-07-19,18049.155464876058
1_17_2013-07-26,15506.576142670729
1_18_2012-11-02,20149.547078871765
1_18_2012-11-09,22139.39176581506
1_18_2012-11-16,16501.49848614238
1_18_2012-11-23,16722.59234024719
1_18_2012-11-30,17717.514683718844
1_18_2012-12-07,20481.18786002898
1_18_2012-12-14,17938.608537823653
1_18_2012-12-21,18159.702391928462
1_18_2012-12-28,22692.12640107709
1_18_2013-01-04,24681.971088020386
1_18_2013-01-11,19265.17166245252
1_18_2013-01-18,16612.045413194784
1_18_2013-01-25,18270.249318980867
1_18_2013-02-01,15617.123069723135
1_18_2013-02-08,23576.501817496333
1_18_2013-02-15,17828.06161077125
1_18_2013-02-22,22913.2202551819
1_18_2013-03-01,18380.79624603327
1_18_2013-03-08,15727.669996775541
1_18_2013-03-15,24792.518015072797
1_18_2013-03-22,15838.216923827946
1_18_2013-03-29,23465.95489044393
1_18_2013-04-05,20702.281714133787
1_18_2013-04-12,25013.611869177606
1_18_2013-04-19,17068.987764436002
1_18_2013-04-26,17179.534691488407
1_18_2013-05-03,17290.08161854081
1_18_2013-05-10,15631.877712754727
1_18_2013-05-17,19611.567086641327
1_18_2013-05-24,25470.554220418824
1_18_2013-06-07,17511.17547264562
1_18_2013-07-05,14968.596150440297
1_19_2012-11-02,25138.91343926161
1_19_2012-11-09,20827.58328421779
1_19_2012-11-16,25249.460366314015
1_19_2012-11-23,14858.049223387889
1_19_2012-11-30,15079.143077492701
1_19_2012-12-07,25581.10114747123
1_19_2012-12-14,18616.64474316968
1_19_2012-12-21,16847.893910331193
1_19_2012-12-28,23701.803387580338
1_19_2013-01-04,18727.191670222084
1_19_2013-01-11,18837.73859727449
1_19_2013-01-18,25360.00729336642
1_19_2013-01-25,21159.224065375005
1_19_2013-02-01,21269.77099242741
1_19_2013-02-08,17400.628545593216
1_19_2013-02-15,20717.036357165387
1_19_2013-02-22,19390.47323253652
1_19_2013-03-01,23812.350314632742
1_19_2013-03-08,15521.330785702323
1_19_2013-03-15,15963.518493911944
1_19_2013-03-22,16958.440837383598
1_19_2013-03-29,17621.722399698032
1_19_2013-04-05,20495.94250306057
1_19_2013-04-12,23922.897241685147
1_19_2013-04-19,15410.783858649918
1_19_2013-04-26,24365.084949894772
1_19_2013-05-03,18506.097816117275
1_19_2013-05-10,21380.317919479814
1_19_2013-05-17,16074.065420964353
1_19_2013-05-24,17953.363180855245
1_19_2013-05-31,15189.690004545106
1_19_2013-06-07,22706.881044108683
1_19_2013-06-14,24143.991095789956
1_19_2013-06-21,20053.754794850953
1_19_2013-06-28,19832.660940746136
1_19_2013-07-05,24917.819585156794
1_19_2013-07-12,17732.269326750436
1_19_2013-07-19,16516.253129173972
1_19_2013-07-26,17842.81625380284
1_20_2012-11-02,18948.285524326893
1_20_2012-11-09,15742.424639807135
1_20_2012-11-16,15852.97156685954
1_20_2012-11-23,19169.37937843171
1_20_2012-11-30,22596.334117056278
1_20_2012-12-07,16626.800056226377
1_20_2012-12-14,20164.301721903357
1_20_2012-12-21,20938.130211270196
1_20_2012-12-28,16184.612348016757
1_20_2013-01-04,18063.91010790765
1_20_2013-01-11,22927.97489821349
1_20_2013-01-18,24807.27265810439
1_20_2013-01-25,18174.457034960054
1_20_2013-02-01,16295.159275069162
1_20_2013-02-08,18395.55088906487
1_20_2013-02-15,16737.34698327878
1_20_2013-02-22,19279.926305484114
1_20_2013-03-01,18285.00396201246
1_20_2013-03-08,24696.725731051985
1_20_2013-03-15,23480.70953347552
1_20_2013-03-22,15300.236931597514
1_20_2013-03-29,22154.146408846653
1_20_2013-04-05,25028.3665122092
1_20_2013-04-12,23591.256460527933
1_20_2013-04-19,25466.471932593427
1_20_2013-04-26,25577.01885964584
1_20_2013-05-03,17064.905476610613
1_20_2013-05-10,17175.452403663017
1_20_2013-05-17,14853.9669355625
1_20_2013-05-24,20934.047923444807
1_20_2013-05-31,17507.09318482023
1_20_2013-06-07,14964.513862614907
1_20_2013-06-14,15075.060789667312
1_20_2013-06-21,17617.640111872635
1_20_2013-06-28,21265.68870460202
1_20_2013-07-05,21155.141777549616
1_20_2013-07-12,17949.280893029856
1_20_2013-07-19,15517.248497876933
1_20_2013-07-26,19607.484798815938
1_21_2012-11-02,15185.607716719716
